Main_Title,Sub_Title,Venue,Fees,Date
Managing Efficient Shutdowns and Turnarounds,Turning Strategy into Tactics,London - UK,"$ 5,950",20 - 24 Jul 2026
Managing Efficient Shutdowns and Turnarounds,Turning Strategy into Tactics,Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
Managing Efficient Shutdowns and Turnarounds,Turning Strategy into Tactics,Online,"$ 3,950",27 - 31 Oct 2025
Managing Efficient Shutdowns and Turnarounds,Turning Strategy into Tactics,Online,"$ 3,950",26 - 30 Oct 2026
Facility Planning and Management,N/A,Dubai - UAE,"$ 5,950",27 - 31 Oct 2025
Facility Planning and Management,N/A,Dubai - UAE,"$ 5,950",08 - 12 Dec 2025
Facilities Management,"Standards, Processes, and Implementation Guidance",Dubai - UAE,"$ 5,950",27 - 31 Oct 2025
Facilities Management,"Standards, Processes, and Implementation Guidance",Dubai - UAE,"$ 5,950",08 - 12 Dec 2025
Facilities Management,"Standards, Processes, and Implementation Guidance",London - UK,"$ 5,950",11 - 15 May 2026
Facilities Management,"Standards, Processes, and Implementation Guidance",Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
Facilities Management,"Standards, Processes, and Implementation Guidance",London - UK,"$ 5,950",03 - 07 Aug 2026
Facilities Management,"Standards, Processes, and Implementation Guidance",Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
Facilities Management,"Standards, Processes, and Implementation Guidance",Dubai - UAE,"$ 5,950",07 - 11 Dec 2026
Facilities Management,"Standards, Processes, and Implementation Guidance",Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
Facilities Management,"Standards, Processes, and Implementation Guidance",Online,"$ 3,950",27 - 31 Oct 2025
Facilities Management,"Standards, Processes, and Implementation Guidance",Online,"$ 3,950",08 - 12 Dec 2025
Facilities Management,"Standards, Processes, and Implementation Guidance",Online,"$ 3,950",23 - 27 Mar 2026
Facilities Management,"Standards, Processes, and Implementation Guidance",Online,"$ 3,950",07 - 11 Dec 2026
Managing Efficient Shutdowns and Turnarounds,Turning Strategy into Tactics,Dubai - UAE,"$ 5,950",27 - 31 Oct 2025
Managing Efficient Shutdowns and Turnarounds,Turning Strategy into Tactics,Dubai - UAE,"$ 5,950",23 - 27 Mar 2026
Managing Efficient Shutdowns and Turnarounds,Turning Strategy into Tactics,London - UK,"$ 5,950",20 - 24 Jul 2026
Managing Efficient Shutdowns and Turnarounds,Turning Strategy into Tactics,Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
Managing Efficient Shutdowns and Turnarounds,Turning Strategy into Tactics,Online,"$ 3,950",27 - 31 Oct 2025
Managing Efficient Shutdowns and Turnarounds,Turning Strategy into Tactics,Online,"$ 3,950",26 - 30 Oct 2026
Optimising Equipment Maintenance & Replacement Decisions,Fitness for Service Analysis Approach,Dubai - UAE,"$ 5,950",27 - 31 Oct 2025
Optimising Equipment Maintenance & Replacement Decisions,Fitness for Service Analysis Approach,Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
Optimising Equipment Maintenance & Replacement Decisions,Fitness for Service Analysis Approach,Cairo - Egypt,"$ 5,950",23 - 27 Mar 2026
Optimising Equipment Maintenance & Replacement Decisions,Fitness for Service Analysis Approach,London - UK,"$ 5,950",30 Mar - 03 Apr 2026
Optimising Equipment Maintenance & Replacement Decisions,Fitness for Service Analysis Approach,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Optimising Equipment Maintenance & Replacement Decisions,Fitness for Service Analysis Approach,London - UK,"$ 5,950",31 Aug - 04 Sep 2026
Optimising Equipment Maintenance & Replacement Decisions,Fitness for Service Analysis Approach,Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
Optimising Equipment Maintenance & Replacement Decisions,Fitness for Service Analysis Approach,Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
Optimising Equipment Maintenance & Replacement Decisions,Fitness for Service Analysis Approach,Online,"$ 3,950",30 Mar - 03 Apr 2026
Optimising Equipment Maintenance & Replacement Decisions,Fitness for Service Analysis Approach,Online,"$ 3,950",31 Aug - 04 Sep 2026
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,Dubai - UAE,"$ 5,950",27 - 31 Oct 2025
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,Dubai - UAE,"$ 5,950",15 - 19 Dec 2025
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,London - UK,"$ 5,950",05 - 09 Jan 2026
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,London - UK,"$ 5,950",06 - 10 Apr 2026
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,Dubai - UAE,"$ 5,950",01 - 05 Jun 2026
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,London - UK,"$ 5,950",03 - 07 Aug 2026
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,Dubai - UAE,"$ 5,950",21 - 25 Sep 2026
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,London - UK,"$ 5,950",05 - 09 Oct 2026
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,Dubai - UAE,"$ 5,950",14 - 18 Dec 2026
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,Online,"$ 3,950",15 - 19 Dec 2025
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,Online,"$ 3,950",05 - 09 Jan 2026
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,Online,"$ 3,950",03 - 07 Aug 2026
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,Online,"$ 3,950",14 - 18 Dec 2026
Certified Maintenance & Reliability Engineer (CMRP),"Achieving Excellence in Maintenance, Reliability & Asset Management",Nairobi - Kenya,"$ 5,950",27 - 31 Oct 2025
Certified Maintenance & Reliability Engineer (CMRP),"Achieving Excellence in Maintenance, Reliability & Asset Management",Dubai - UAE,"$ 5,950",15 - 19 Dec 2025
Certified Maintenance & Reliability Engineer (CMRP),"Achieving Excellence in Maintenance, Reliability & Asset Management",Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
Certified Maintenance & Reliability Engineer (CMRP),"Achieving Excellence in Maintenance, Reliability & Asset Management",Nairobi - Kenya,"$ 5,950",19 - 23 Oct 2026
Certified Maintenance & Reliability Engineer (CMRP),"Achieving Excellence in Maintenance, Reliability & Asset Management",Dubai - UAE,"$ 5,950",14 - 18 Dec 2026
Process Plant Optimisation & Energy Conservation,Reducing Process Plant Energy and Maintenance Costs,Dubai - UAE,"$ 5,950",24 - 28 Nov 2025
Process Plant Optimisation & Energy Conservation,Reducing Process Plant Energy and Maintenance Costs,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
Process Plant Optimisation & Energy Conservation,Reducing Process Plant Energy and Maintenance Costs,Dubai - UAE,"$ 5,950",15 - 19 Jun 2026
Process Plant Optimisation & Energy Conservation,Reducing Process Plant Energy and Maintenance Costs,Dubai - UAE,"$ 5,950",28 Sep - 02 Oct 2026
Process Plant Optimisation & Energy Conservation,Reducing Process Plant Energy and Maintenance Costs,Dubai - UAE,"$ 5,950",23 - 27 Nov 2026
Process Plant Optimisation & Energy Conservation,Reducing Process Plant Energy and Maintenance Costs,Online,"$ 3,950",27 - 31 Oct 2025
Process Plant Optimisation & Energy Conservation,Reducing Process Plant Energy and Maintenance Costs,Online,"$ 3,950",06 - 10 Apr 2026
Process Plant Optimisation & Energy Conservation,Reducing Process Plant Energy and Maintenance Costs,Online,"$ 3,950",26 - 30 Oct 2026
Risk Based Maintenance Workshop,A Quantitative Approach Towards Maintenance,Abu Dhabi - UAE,"$ 3,900",03 - 05 Nov 2025
Risk Based Maintenance Workshop,A Quantitative Approach Towards Maintenance,Addis Ababa - Ethiopia,"$ 3,950",01 - 03 Jun 2026
Risk Based Maintenance Workshop,A Quantitative Approach Towards Maintenance,Dubai - UAE,"$ 3,950",31 Aug - 02 Sep 2026
Risk Based Maintenance Workshop,A Quantitative Approach Towards Maintenance,Addis Ababa - Ethiopia,"$ 3,950",05 - 07 Oct 2026
Risk Based Maintenance Workshop,A Quantitative Approach Towards Maintenance,Abu Dhabi - UAE,"$ 3,950",02 - 04 Nov 2026
Risk Based Inspection (RBI) Planning of Offshore and Marine Facilities,N/A,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Risk Based Inspection (RBI) Planning of Offshore and Marine Facilities,N/A,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Implementing Effective Preventive & Predictive Maintenance Programmes,Evolving Away From Reactive to Preventive & Predictive Maintenance,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Implementing Effective Preventive & Predictive Maintenance Programmes,Evolving Away From Reactive to Preventive & Predictive Maintenance,Dubai - UAE,"$ 5,950",19 - 23 Jan 2026
Implementing Effective Preventive & Predictive Maintenance Programmes,Evolving Away From Reactive to Preventive & Predictive Maintenance,Dubai - UAE,"$ 5,950",23 - 27 Mar 2026
Implementing Effective Preventive & Predictive Maintenance Programmes,Evolving Away From Reactive to Preventive & Predictive Maintenance,Abu Dhabi - UAE,"$ 5,950",20 - 24 Apr 2026
Implementing Effective Preventive & Predictive Maintenance Programmes,Evolving Away From Reactive to Preventive & Predictive Maintenance,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Implementing Effective Preventive & Predictive Maintenance Programmes,Evolving Away From Reactive to Preventive & Predictive Maintenance,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Implementing Effective Preventive & Predictive Maintenance Programmes,Evolving Away From Reactive to Preventive & Predictive Maintenance,Online,"$ 3,950",03 - 07 Nov 2025
Implementing Effective Preventive & Predictive Maintenance Programmes,Evolving Away From Reactive to Preventive & Predictive Maintenance,Online,"$ 3,950",02 - 06 Nov 2026
Maintenance Planning & Work Control in the Oil & Gas,"Work Order Schedule, Failure Analysis and Asset Management",Dubai - UAE,"$ 5,950",27 - 31 Oct 2025
Maintenance Planning & Work Control in the Oil & Gas,"Work Order Schedule, Failure Analysis and Asset Management",London - UK,"$ 5,950",03 - 07 Nov 2025
Maintenance Planning & Work Control in the Oil & Gas,"Work Order Schedule, Failure Analysis and Asset Management",Dubai - UAE,"$ 5,950",08 - 12 Dec 2025
Maintenance Planning & Work Control in the Oil & Gas,"Work Order Schedule, Failure Analysis and Asset Management",Dubai - UAE,"$ 5,950",04 - 08 May 2026
Maintenance Planning & Work Control in the Oil & Gas,"Work Order Schedule, Failure Analysis and Asset Management",Kigali - Rwanda,"$ 5,950",15 - 19 Jun 2026
Maintenance Planning & Work Control in the Oil & Gas,"Work Order Schedule, Failure Analysis and Asset Management",London - UK,"$ 5,950",28 Sep - 02 Oct 2026
Maintenance Planning & Work Control in the Oil & Gas,"Work Order Schedule, Failure Analysis and Asset Management",Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
Maintenance Planning & Work Control in the Oil & Gas,"Work Order Schedule, Failure Analysis and Asset Management",London - UK,"$ 5,950",02 - 06 Nov 2026
Maintenance Planning & Work Control in the Oil & Gas,"Work Order Schedule, Failure Analysis and Asset Management",Dubai - UAE,"$ 5,950",07 - 11 Dec 2026
Implementing Effective Preventive & Predictive Maintenance Programmes,Evolving Away From Reactive to Preventive & Predictive Maintenance,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Implementing Effective Preventive & Predictive Maintenance Programmes,Evolving Away From Reactive to Preventive & Predictive Maintenance,Dubai - UAE,"$ 5,950",19 - 23 Jan 2026
Implementing Effective Preventive & Predictive Maintenance Programmes,Evolving Away From Reactive to Preventive & Predictive Maintenance,Dubai - UAE,"$ 5,950",23 - 27 Mar 2026
Implementing Effective Preventive & Predictive Maintenance Programmes,Evolving Away From Reactive to Preventive & Predictive Maintenance,Abu Dhabi - UAE,"$ 5,950",20 - 24 Apr 2026
Implementing Effective Preventive & Predictive Maintenance Programmes,Evolving Away From Reactive to Preventive & Predictive Maintenance,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Implementing Effective Preventive & Predictive Maintenance Programmes,Evolving Away From Reactive to Preventive & Predictive Maintenance,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Implementing Effective Preventive & Predictive Maintenance Programmes,Evolving Away From Reactive to Preventive & Predictive Maintenance,Online,"$ 3,950",03 - 07 Nov 2025
Implementing Effective Preventive & Predictive Maintenance Programmes,Evolving Away From Reactive to Preventive & Predictive Maintenance,Online,"$ 3,950",02 - 06 Nov 2026
Risk Based Strategies for Inspection & Maintenance (RBI & RBM),"Maintenance, Procedures and Strategies",London - UK,"$ 5,950",03 - 07 Nov 2025
Risk Based Strategies for Inspection & Maintenance (RBI & RBM),"Maintenance, Procedures and Strategies",Barcelona - Spain,"$ 5,950",08 - 12 Dec 2025
Risk Based Strategies for Inspection & Maintenance (RBI & RBM),"Maintenance, Procedures and Strategies",Dubai - UAE,"$ 5,950",04 - 08 May 2026
Risk Based Strategies for Inspection & Maintenance (RBI & RBM),"Maintenance, Procedures and Strategies",London - UK,"$ 5,950",08 - 12 Jun 2026
Risk Based Strategies for Inspection & Maintenance (RBI & RBM),"Maintenance, Procedures and Strategies",Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Risk Based Strategies for Inspection & Maintenance (RBI & RBM),"Maintenance, Procedures and Strategies",London - UK,"$ 5,950",02 - 06 Nov 2026
Risk Based Strategies for Inspection & Maintenance (RBI & RBM),"Maintenance, Procedures and Strategies",Barcelona - Spain,"$ 5,950",07 - 11 Dec 2026
Risk Based Strategies for Inspection & Maintenance (RBI & RBM),"Maintenance, Procedures and Strategies",Online,"$ 3,950",23 - 27 Mar 2026
Risk Based Strategies for Inspection & Maintenance (RBI & RBM),"Maintenance, Procedures and Strategies",Online,"$ 3,950",14 - 18 Sep 2026
"Planned Shutdown, Critical Activities, Isolation, Start-up & Commissioning",N/A,Dubai - UAE,"$ 5,950",27 - 31 Oct 2025
"Planned Shutdown, Critical Activities, Isolation, Start-up & Commissioning",N/A,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
"Planned Shutdown, Critical Activities, Isolation, Start-up & Commissioning",N/A,Dubai - UAE,"$ 5,950",08 - 12 Dec 2025
"Planned Shutdown, Critical Activities, Isolation, Start-up & Commissioning",N/A,Istanbul - Turkey,"$ 5,950",15 - 19 Dec 2025
"Planned Shutdown, Critical Activities, Isolation, Start-up & Commissioning",N/A,London - UK,"$ 5,950",29 Dec - 02 Jan 2026
"Planned Shutdown, Critical Activities, Isolation, Start-up & Commissioning",N/A,Dubai - UAE,"$ 5,950",26 - 30 Jan 2026
"Planned Shutdown, Critical Activities, Isolation, Start-up & Commissioning",N/A,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
"Planned Shutdown, Critical Activities, Isolation, Start-up & Commissioning",N/A,Doha - Qatar,"$ 5,950",08 - 12 Jun 2026
"Planned Shutdown, Critical Activities, Isolation, Start-up & Commissioning",N/A,London - UK,"$ 5,950",31 Aug - 04 Sep 2026
"Planned Shutdown, Critical Activities, Isolation, Start-up & Commissioning",N/A,Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
"Planned Shutdown, Critical Activities, Isolation, Start-up & Commissioning",N/A,Istanbul - Turkey,"$ 5,950",14 - 18 Dec 2026
"Planned Shutdown, Critical Activities, Isolation, Start-up & Commissioning",N/A,London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Asset Management,Asset Management Processes and ISO 55001 Implementation Guidance,Al Ain - UAE,"$ 5,950",03 - 07 Nov 2025
Asset Management,Asset Management Processes and ISO 55001 Implementation Guidance,London - UK,"$ 5,950",15 - 19 Dec 2025
Asset Management,Asset Management Processes and ISO 55001 Implementation Guidance,Pretoria - South Africa,"$ 5,950",29 Dec - 02 Jan 2026
Asset Management,Asset Management Processes and ISO 55001 Implementation Guidance,Dubai - UAE,"$ 5,950",11 - 15 May 2026
Asset Management,Asset Management Processes and ISO 55001 Implementation Guidance,London - UK,"$ 5,950",22 - 26 Jun 2026
Asset Management,Asset Management Processes and ISO 55001 Implementation Guidance,Barcelona - Spain,"$ 5,950",28 Sep - 02 Oct 2026
Asset Management,Asset Management Processes and ISO 55001 Implementation Guidance,Dubai - UAE,"$ 5,950",19 - 23 Oct 2026
Asset Management,Asset Management Processes and ISO 55001 Implementation Guidance,Amsterdam - The Netherlands,"$ 5,950",02 - 06 Nov 2026
Asset Management,Asset Management Processes and ISO 55001 Implementation Guidance,London - UK,"$ 5,950",14 - 18 Dec 2026
Asset Management,Asset Management Processes and ISO 55001 Implementation Guidance,Online,"$ 3,950",19 - 23 Jan 2026
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,Milan - Italy,"$ 5,950",01 - 05 Dec 2025
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,London - UK,"$ 5,950",02 - 06 Feb 2026
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,Dubai - UAE,"$ 5,950",13 - 17 Apr 2026
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,London - UK,"$ 5,950",20 - 24 Jul 2026
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,Amsterdam - The Netherlands,"$ 5,950",07 - 11 Sep 2026
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,New York - USA,"$ 7,950",05 - 09 Oct 2026
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,Milan - Italy,"$ 5,950",30 Nov - 04 Dec 2026
Modern Maintenance Technologies,Challenging Traditional Approaches in Maintenance,London - UK,"$ 5,950",03 - 07 Nov 2025
Modern Maintenance Technologies,Challenging Traditional Approaches in Maintenance,Dubai - UAE,"$ 5,950",08 - 12 Dec 2025
Modern Maintenance Technologies,Challenging Traditional Approaches in Maintenance,Istanbul - Turkey,"$ 5,950",26 - 30 Jan 2026
Modern Maintenance Technologies,Challenging Traditional Approaches in Maintenance,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
Modern Maintenance Technologies,Challenging Traditional Approaches in Maintenance,London - UK,"$ 5,950",30 Mar - 03 Apr 2026
Modern Maintenance Technologies,Challenging Traditional Approaches in Maintenance,Dubai - UAE,"$ 5,950",27 - 31 Jul 2026
Modern Maintenance Technologies,Challenging Traditional Approaches in Maintenance,Amsterdam - The Netherlands,"$ 5,950",28 Sep - 02 Oct 2026
Modern Maintenance Technologies,Challenging Traditional Approaches in Maintenance,London - UK,"$ 5,950",02 - 06 Nov 2026
Modern Maintenance Technologies,Challenging Traditional Approaches in Maintenance,Dubai - UAE,"$ 5,950",07 - 11 Dec 2026
SEL 407: Transmission Line Protection,N/A,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
SEL 407: Transmission Line Protection,N/A,Dubai - UAE,"$ 5,950",20 - 24 Jul 2026
SEL 407: Transmission Line Protection,N/A,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Maintenance Audit and Site Inspection,"Availability, Reliability and Compliance",Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
Maintenance Audit and Site Inspection,"Availability, Reliability and Compliance",London - UK,"$ 5,950",22 - 26 Dec 2025
Maintenance Audit and Site Inspection,"Availability, Reliability and Compliance",Amsterdam - The Netherlands,"$ 5,950",23 - 27 Mar 2026
Maintenance Audit and Site Inspection,"Availability, Reliability and Compliance",Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
Maintenance Audit and Site Inspection,"Availability, Reliability and Compliance",Barcelona - Spain,"$ 5,950",29 Jun - 03 Jul 2026
Maintenance Audit and Site Inspection,"Availability, Reliability and Compliance",Dubai - UAE,"$ 5,950",09 - 13 Nov 2026
Maintenance Audit and Site Inspection,"Availability, Reliability and Compliance",London - UK,"$ 5,950",21 - 25 Dec 2026
Maintenance Audit and Site Inspection,"Availability, Reliability and Compliance",Online,"$ 3,950",10 - 14 Nov 2025
Maintenance Audit and Site Inspection,"Availability, Reliability and Compliance",Online,"$ 3,950",09 - 13 Nov 2026
Maintenance & Reliability Best Practices,Lowering Life Cycle Cost of Equipment,London - UK,"$ 5,950",10 - 14 Nov 2025
Maintenance & Reliability Best Practices,Lowering Life Cycle Cost of Equipment,Dubai - UAE,"$ 5,950",15 - 19 Dec 2025
Maintenance & Reliability Best Practices,Lowering Life Cycle Cost of Equipment,London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Maintenance & Reliability Best Practices,Lowering Life Cycle Cost of Equipment,Dubai - UAE,"$ 5,950",26 - 30 Jan 2026
Maintenance & Reliability Best Practices,Lowering Life Cycle Cost of Equipment,Istanbul - Turkey,"$ 5,950",23 - 27 Mar 2026
Maintenance & Reliability Best Practices,Lowering Life Cycle Cost of Equipment,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
Maintenance & Reliability Best Practices,Lowering Life Cycle Cost of Equipment,London - UK,"$ 5,950",15 - 19 Jun 2026
Maintenance & Reliability Best Practices,Lowering Life Cycle Cost of Equipment,London - UK,"$ 5,950",07 - 11 Sep 2026
Maintenance & Reliability Best Practices,Lowering Life Cycle Cost of Equipment,Dubai - UAE,"$ 5,950",28 Sep - 02 Oct 2026
Maintenance & Reliability Best Practices,Lowering Life Cycle Cost of Equipment,London - UK,"$ 5,950",09 - 13 Nov 2026
Maintenance & Reliability Best Practices,Lowering Life Cycle Cost of Equipment,Dubai - UAE,"$ 5,950",14 - 18 Dec 2026
Maintenance & Reliability Best Practices,Lowering Life Cycle Cost of Equipment,London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Maintenance & Reliability Best Practices,Lowering Life Cycle Cost of Equipment,Online,"$ 3,950",29 Jun - 03 Jul 2026
Maintenance & Reliability Best Practices,Lowering Life Cycle Cost of Equipment,Online,"$ 3,950",28 Sep - 02 Oct 2026
Maintenance Audit and Site Inspection,"Availability, Reliability and Compliance",Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
Maintenance Audit and Site Inspection,"Availability, Reliability and Compliance",London - UK,"$ 5,950",22 - 26 Dec 2025
Maintenance Audit and Site Inspection,"Availability, Reliability and Compliance",Amsterdam - The Netherlands,"$ 5,950",23 - 27 Mar 2026
Maintenance Audit and Site Inspection,"Availability, Reliability and Compliance",Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
Maintenance Audit and Site Inspection,"Availability, Reliability and Compliance",Barcelona - Spain,"$ 5,950",29 Jun - 03 Jul 2026
Maintenance Audit and Site Inspection,"Availability, Reliability and Compliance",Dubai - UAE,"$ 5,950",09 - 13 Nov 2026
