Main_Title,Sub_Title,Venue,Fees,Date,Links
Advanced Warehouse Management in the Oil & Gas Industry,,Dubai,"$3,900",24 - 26 Nov 2025,https://glomacs.com/training-course/advanced-warehouse-management-in-the-oil-gas-industry
Reverse Logistics Management,"Optimizing Returns, Waste Removal and Cost Efficiency",Dubai,"$5,950",24 - 28 Nov 2025,https://glomacs.com/training-course/reverse-logistics-management
Strategic Cost and Value Management in Procurement,Building Robust Supply Planning Capabilities,Online,"$3,950",24 - 28 Nov 2025,https://glomacs.com/training-course/strategic-cost-and-value-management-brin-the-supply-chain
Certificate in Fleet & Transport Management,Master the Fundamentals of Efficient Fleet & Transport Operations,London,"$5,950",24 - 28 Nov 2025,https://glomacs.com/training-course/certificate-in-fleet-transport-management
Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi,"$5,950",24 - 28 Nov 2025,https://glomacs.com/training-course/advanced-negotiation-skills
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Abu Dhabi,"$5,950",24 - 28 Nov 2025,https://glomacs.com/training-course/cpd-professional-certificate-in-advanced-negotiation-skills
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai,"$5,950",24 - 28 Nov 2025,https://glomacs.com/training-course/local-content-management-in-the-oil-and-gas-industry
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,London,"$5,950",24 - 28 Nov 2025,https://glomacs.com/training-course/procurement-best-practices
Strategic Cost and Value Management in Procurement,Building Robust Supply Planning Capabilities,London,"$5,950",24 - 28 Nov 2025,https://glomacs.com/training-course/strategic-cost-and-value-management-brin-the-supply-chain
Procurement and Supply Chain Management Best Practices,Expand Your Vision and Knowledge to Drive Your Organisation to Success,London,"$11,900",24 Nov - 05 Dec 2025,https://glomacs.com/training-course/procurement-and-supply-chain-management-best-practices
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Online,"$3,950",01 - 05 Dec 2025,https://glomacs.com/training-course/professional-certificate-in-procurement-compliance
Supply Chain Operations in the Oil & Gas Industry,Improve Your Supply Chain Skills for Greater Understanding and Continuous Improvement,London,"$5,950",01 - 05 Dec 2025,https://glomacs.com/training-course/supply-chain-operations-in-the-oil-gas-industry
Negotiating and Managing PPP Contracts,"Performance Monitoring, Contract Compliance & Dispute Resolution",Dubai,"$5,950",01 - 05 Dec 2025,https://glomacs.com/training-course/negotiating-and-managing-ppp-contracts
Optimising Supply Chain and Procurement Under Local Content Management,Practical Strategies for Enhancing Procurement Practices,Dubai,"$5,950",01 - 05 Dec 2025,https://glomacs.com/training-course/optimising-supply-chain-and-procurement-under-local-content-management
Supply Chain Operations in the Oil & Gas Industry,Improve Your Supply Chain Skills for Greater Understanding and Continuous Improvement,Online,"$3,950",01 - 05 Dec 2025,https://glomacs.com/training-course/supply-chain-operations-in-the-oil-gas-industry
Warehouse Operations and Management,"Advanced Techniques for Managing & Improving Warehouse, Inventory, Stock Control, Spares, Export and Import Logistics",Dubai,"$5,950",01 - 05 Dec 2025,https://glomacs.com/training-course/warehouse-operations-and-management
Logistics & Supply Chain Management,Understanding the Value Chain in Product Flow from Origin to Consumption,London,"$5,950",01 - 05 Dec 2025,https://glomacs.com/training-course/logistics-and-supply-chain-management
Strategic Procurement Master: Strategic Sourcing and Category Management,Elevating Procurement Strategies through Smart Sourcing and Category Excellence,London,"$5,950",01 - 05 Dec 2025,https://glomacs.com/training-course/strategic-procurement-master
Procurement Management Professional,,London,"$5,950",01 - 05 Dec 2025,https://glomacs.com/training-course/procurement-management-professional
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Rome,"$5,950",01 - 05 Dec 2025,https://glomacs.com/training-course/professional-certificate-in-procurement-compliance
Procurement Management Professional,,Online,"$3,950",01 - 05 Dec 2025,https://glomacs.com/training-course/procurement-management-professional
International Freight Management,Optimising Value for Transportation,Online,"$3,950",07 - 11 Dec 2025,https://glomacs.com/training-course/international-freight-management
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,Online,"$3,950",08 - 12 Dec 2025,https://glomacs.com/training-course/sustainable-procurement
Strategic Planning & Competitive Analysis for Supply Chain,Aligning Supply Chain Strategy with Competitive Business Advantage,Dubai,"$5,950",08 - 12 Dec 2025,https://glomacs.com/training-course/strategic-planning-competitive-analysis-for-supply-chain
Negotiating and Managing PPP Contracts,"Performance Monitoring, Contract Compliance & Dispute Resolution",London,"$5,950",08 - 12 Dec 2025,https://glomacs.com/training-course/negotiating-and-managing-ppp-contracts
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Online,"$3,950",08 - 12 Dec 2025,https://glomacs.com/training-course/mini-mba-for-procurement-professionals
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Dubai,"$5,950",08 - 12 Dec 2025,https://glomacs.com/training-course/managing-tenders-specifications-and-contracts
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London,"$5,950",08 - 12 Dec 2025,https://glomacs.com/training-course/mini-mba-for-procurement-professionals
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,Amsterdam,"$5,950",08 - 12 Dec 2025,https://glomacs.com/training-course/sustainable-procurement
Fleet Safety Management Training,Developing an Effective Fleet Safety Program,Dubai,"$5,950",15 - 19 Dec 2025,https://glomacs.com/training-course/fleet-safety-management-training
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Milan,"$5,950",15 - 19 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-ai-in-procurement-and-supply-chain-management
Commercial Oil Operations and Logistics,,London,"$5,950",15 - 19 Dec 2025,https://glomacs.com/training-course/commercial-oil-operations-and-logistics
Healthcare Procurement and Supply Chain Management,"Managing Waste, Quality and Cost Performance",Dubai,"$5,950",15 - 19 Dec 2025,https://glomacs.com/training-course/healthcare-procurement-and-supply-chain-management
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Riyadh,"$5,950",21 - 25 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-ai-in-procurement-and-supply-chain-management
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Online,"$3,950",21 - 25 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-ai-in-procurement-and-supply-chain-management
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Online,"$3,950",22 - 26 Dec 2025,https://glomacs.com/training-course/managing-vendor-qualification-performance-and-contract-compliance
The Effective Buyer,"Effective Purchasing, Supplier Selection & Contract Preparation",London,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/the-effective-buyer
Strategic Planning & Competitive Analysis for Supply Chain,Aligning Supply Chain Strategy with Competitive Business Advantage,London,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/strategic-planning-competitive-analysis-for-supply-chain
Certificate in Fleet & Transport Management,Master the Fundamentals of Efficient Fleet & Transport Operations,Abu Dhabi,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/certificate-in-fleet-transport-management
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Dubai,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/effective-purchasing-tendering-and-supplier-selection
Supplier Relationship Management Practitioner,Building Effective Relationships using Tools and techniques,Dubai,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/supplier-relationship-management-practitioner
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Singapore City,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/epcic-contract-management-in-offshore-marine
Advanced Demand Planning & Forecasting for Supply Chain Optimization,,London,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/advanced-demand-planning-forecasting-for-supply-chain-optimization
Advanced Tendering Procedures & Bid Evaluation,Advanced Skills of the Bid and Tender Management Process,London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/advanced-tendering-procedures-bid-evaluation
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/mini-mba-for-procurement-professionals
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/professional-certificate-in-procurement-compliance
Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/advanced-negotiation-skills
Advanced Logistics and Contract Management in the Oil and Gas Industry,Strategies for Transportation Optimization and Contract Compliance,London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/advanced-logistics-and-contract-management-in-the-oil-and-gas-industry
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Amsterdam,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-advanced-negotiation-skills
Supply Chain Risk Management,How to Manage Operational and Disruptive Risks and Tame the Uncertainty in Supply Chain,Dubai,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/supply-chain-risk-management
Procurement Best Practices,Adding Value to the Strategic Process in Maximising Performance,London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/procurement-best-practices
Procurement and Supply Chain Management Best Practices,Expand Your Vision and Knowledge to Drive Your Organisation to Success,London,"$11,900",29 Dec - 09 Jan 2026,https://glomacs.com/training-course/procurement-and-supply-chain-management-best-practices
Logistics & Supply Chain Management,Understanding the Value Chain in Product Flow from Origin to Consumption,London,"$5,950",05 - 09 Jan 2026,https://glomacs.com/training-course/logistics-and-supply-chain-management
Advanced Warehouse Management in the Oil & Gas Industry,,Dubai,"$3,950",12 - 14 Jan 2026,https://glomacs.com/training-course/advanced-warehouse-management-in-the-oil-gas-industry
Fleet Safety Management Training,Developing an Effective Fleet Safety Program,Online,"$3,950",12 - 16 Jan 2026,https://glomacs.com/training-course/fleet-safety-management-training
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-advanced-negotiation-skills
Procurement Management Professional,,Online,"$3,950",19 - 23 Jan 2026,https://glomacs.com/training-course/procurement-management-professional
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/advanced-negotiation-skills
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Kigali,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/local-content-management-in-the-oil-and-gas-industry
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,Dubai,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/sustainable-procurement
Managing the Procurement Process,"Planning, Suppliers Selection, Negotiation and Contract Award",Dubai,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/managing-the-procurement-process
Advanced Demand Planning & Forecasting for Supply Chain Optimization,,London,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/advanced-demand-planning-forecasting-for-supply-chain-optimization
Advanced Tendering Procedures & Bid Evaluation,Advanced Skills of the Bid and Tender Management Process,Amsterdam,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/advanced-tendering-procedures-bid-evaluation
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Dubai,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/managing-vendor-qualification-performance-and-contract-compliance
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Tokyo,"$6,950",02 - 06 Feb 2026,https://glomacs.com/training-course/artificial-intelligence-ai-in-procurement-and-supply-chain-management
Strategic Procurement Master: Strategic Sourcing and Category Management,Elevating Procurement Strategies through Smart Sourcing and Category Excellence,London,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/strategic-procurement-master
Mini MBA in Digital Transformation in Procurement and Supply Chain,Navigating Disruption with Innovative Strategies,Dubai,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/mini-mba-in-digital-transformation-in-procurement-and-supply-chain
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Dubai,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/managing-tenders-specifications-and-contracts
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Cairo,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/effective-purchasing-tendering-and-supplier-selection
Managing the Corporate Transport Function,"Reducing Costs, Improving Efficiency and Skills Across This Vital Business Area",Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/managing-the-corporate-transport-function
Certificate in Fleet & Transport Management,Master the Fundamentals of Efficient Fleet & Transport Operations,Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/certificate-in-fleet-transport-management
E-Procurement,The digital Transformation in Procurement,Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/e-procurement
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/lean-logistics-for-supply-chain-operations
Supply Market Analysis,"Increase Savings through Efficient Sourcing, Risk Mitigation & Contract Compliance",Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/supply-market-analysis
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/sustainable-procurement
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/mini-mba-for-procurement-professionals
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Online,"$3,950",23 - 27 Mar 2026,https://glomacs.com/training-course/professional-certificate-in-procurement-compliance
Negotiating and Managing PPP Contracts,"Performance Monitoring, Contract Compliance & Dispute Resolution",Amsterdam,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/negotiating-and-managing-ppp-contracts
Effective Purchasing and Contract Negotiation Strategies,Enhancing Profit through Effective Processes and Contracts,Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/effective-purchasing-and-contract-negotiation-strategies
Logistics & Supply Chain Management,Understanding the Value Chain in Product Flow from Origin to Consumption,Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/logistics-and-supply-chain-management
Advanced Warehouse Management in the Oil & Gas Industry,,Kigali,"$3,950",30 Mar - 01 Apr 2026,https://glomacs.com/training-course/advanced-warehouse-management-in-the-oil-gas-industry
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Online,"$3,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/epcic-contract-management-in-offshore-marine
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/local-content-management-in-the-oil-and-gas-industry
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/global-procurement-and-supply-chain-management-for-the-oil-gas-industry
Global Procurement & Supply Chain Management for the Oil & Gas Industry,Improving Profitability by Controlling Costs,Online,"$3,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/global-procurement-and-supply-chain-management-for-the-oil-gas-industry
Commercial Oil Operations and Logistics,,Accra,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/commercial-oil-operations-and-logistics
E-Procurement,The digital Transformation in Procurement,Berlin,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/e-procurement
Advanced Negotiation Skills,Mastering Negotiation Skills,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/advanced-negotiation-skills
Inventory & Stock Control Management,Improving Business Productivity through Optimization,Berlin,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/inventory-and-stock-control-management
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-advanced-negotiation-skills
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Amsterdam,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/artificial-intelligence-ai-in-procurement-and-supply-chain-management
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,London,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/local-content-management-in-the-oil-and-gas-industry
Procurement Management Professional,,Dubai,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/procurement-management-professional
Advanced Logistics & Material Management,"Improving Supply Chain Management, Transportation, Inventory & Administration",Dubai,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/advanced-logistics-material-management
Masterclass on Emerging Technologies in Procurement and Supply Chain,Navigating Digital Disruption,London,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/masterclass-on-emerging-technologies-in-procurement-and-supply
Engineering Procurement and Construction (EPC) Contracts for Energy Industry,Skills and Strategies for Successful EPC Contracts,Dubai,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/engineering-procurement-and-construction-epc-contracts-for-energy-industry
Certificate in Fleet & Transport Management,Master the Fundamentals of Efficient Fleet & Transport Operations,Paris,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/certificate-in-fleet-transport-management
Certified in Planning and Inventory Management,Effective Reduction of Costs Using Tools and Strategies,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/certified-in-planning-and-inventory-management
Big Data Analytics for Supply Chain Optimization,Prepare for Supply Chain 4.0 as a Part of Industry 4.0,Riyadh,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/big-data-analytics-supply-chain-optimization-2
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/advanced-negotiation-skills
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-advanced-negotiation-skills
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/managing-vendor-qualification-performance-and-contract-compliance
Procurement Management of Equipment and Works for World Bank Aided Projects,Managing Infrastructure Procurement When Seeking World Bank Financial Support,London,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/procurement-management-of-equipment-and-works-for-world-bank-aided-projects
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Online,"$3,950",20 - 24 Apr 2026,https://glomacs.com/training-course/managing-vendor-qualification-performance-and-contract-compliance
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Dubai,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/effective-purchasing-tendering-and-supplier-selection
Integrated Inventory and Warehouse Management,Understanding the Principles of Applying Appropriate Inventory Methods,Dubai,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/integrated-inventory-management-classroom
