Main_Title,Sub_Title,Venue,Fees,Date
Sustainable Business Management,Developing Sustainable Business Strategies,Online,"$ 3,950",18 - 22 May 2026
Sustainable Business Management,Developing Sustainable Business Strategies,Online,"$ 3,950",26 - 30 Oct 2026
Sustainable Business Management,Developing Sustainable Business Strategies,Dubai - UAE,"$ 5,950",27 - 31 Oct 2025
Sustainable Business Management,Developing Sustainable Business Strategies,London - UK,"$ 5,950",22 - 26 Dec 2025
Sustainable Business Management,Developing Sustainable Business Strategies,London - UK,"$ 5,950",02 - 06 Mar 2026
Sustainable Business Management,Developing Sustainable Business Strategies,Dubai - UAE,"$ 5,950",18 - 22 May 2026
Sustainable Business Management,Developing Sustainable Business Strategies,London - UK,"$ 5,950",15 - 19 Jun 2026
Sustainable Business Management,Developing Sustainable Business Strategies,Istanbul - Turkey,"$ 5,950",27 - 31 Jul 2026
Sustainable Business Management,Developing Sustainable Business Strategies,Amsterdam - The Netherlands,"$ 5,950",21 - 25 Sep 2026
Sustainable Business Management,Developing Sustainable Business Strategies,Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
Sustainable Business Management,Developing Sustainable Business Strategies,London - UK,"$ 5,950",21 - 25 Dec 2026
Sustainable Business Management,Developing Sustainable Business Strategies,Online,"$ 3,950",27 - 31 Oct 2025
Sustainable Business Management,Developing Sustainable Business Strategies,Online,"$ 3,950",18 - 22 May 2026
Sustainable Business Management,Developing Sustainable Business Strategies,Online,"$ 3,950",26 - 30 Oct 2026
Global Environmental Law and Governance,Challenges and Practical Solutions,Dubai - UAE,"$ 5,950",27 - 31 Oct 2025
Global Environmental Law and Governance,Challenges and Practical Solutions,London - UK,"$ 5,950",08 - 12 Jun 2026
Global Environmental Law and Governance,Challenges and Practical Solutions,Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
Global Environmental Law and Governance,Challenges and Practical Solutions,Online,"$ 3,950",27 - 31 Oct 2025
Global Environmental Law and Governance,Challenges and Practical Solutions,Online,"$ 3,950",26 - 30 Oct 2026
Global Environmental Law and Governance,Challenges and Practical Solutions,Dubai - UAE,"$ 5,950",27 - 31 Oct 2025
Global Environmental Law and Governance,Challenges and Practical Solutions,London - UK,"$ 5,950",08 - 12 Jun 2026
Global Environmental Law and Governance,Challenges and Practical Solutions,Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
Global Environmental Law and Governance,Challenges and Practical Solutions,Online,"$ 3,950",27 - 31 Oct 2025
Global Environmental Law and Governance,Challenges and Practical Solutions,Online,"$ 3,950",26 - 30 Oct 2026
Developing Skills for a Sustainable Blue Economy,Saving Our Oceans While Sustaining Our Economy,London - UK,"$ 5,950",27 - 31 Oct 2025
Developing Skills for a Sustainable Blue Economy,Saving Our Oceans While Sustaining Our Economy,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Developing Skills for a Sustainable Blue Economy,Saving Our Oceans While Sustaining Our Economy,London - UK,"$ 5,950",02 - 06 Mar 2026
Developing Skills for a Sustainable Blue Economy,Saving Our Oceans While Sustaining Our Economy,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Developing Skills for a Sustainable Blue Economy,Saving Our Oceans While Sustaining Our Economy,London - UK,"$ 5,950",26 - 30 Oct 2026
Developing Skills for a Sustainable Blue Economy,Saving Our Oceans While Sustaining Our Economy,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Developing Skills for a Sustainable Blue Economy,Saving Our Oceans While Sustaining Our Economy,Online,"$ 3,950",08 - 12 Jun 2026
Carbon Management,Carbon & GHG Footprinting and Net Zero Emission,Amsterdam - The Netherlands,"$ 5,950",03 - 07 Nov 2025
Carbon Management,Carbon & GHG Footprinting and Net Zero Emission,London - UK,"$ 5,950",01 - 05 Dec 2025
Carbon Management,Carbon & GHG Footprinting and Net Zero Emission,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Carbon Management,Carbon & GHG Footprinting and Net Zero Emission,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Carbon Management,Carbon & GHG Footprinting and Net Zero Emission,Amsterdam - The Netherlands,"$ 5,950",02 - 06 Nov 2026
Carbon Management,Carbon & GHG Footprinting and Net Zero Emission,London - UK,"$ 5,950",30 Nov - 04 Dec 2026
Carbon Management,Carbon & GHG Footprinting and Net Zero Emission,Online,"$ 3,950",14 - 18 Sep 2026
Sustainable Leadership,"Problem Solving, Communication, Innovation, and Social Responsibility",Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Sustainable Leadership,"Problem Solving, Communication, Innovation, and Social Responsibility",London - UK,"$ 5,950",01 - 05 Dec 2025
Sustainable Leadership,"Problem Solving, Communication, Innovation, and Social Responsibility",Amsterdam - The Netherlands,"$ 5,950",23 - 27 Mar 2026
Sustainable Leadership,"Problem Solving, Communication, Innovation, and Social Responsibility",London - UK,"$ 5,950",30 Mar - 03 Apr 2026
Sustainable Leadership,"Problem Solving, Communication, Innovation, and Social Responsibility",London - UK,"$ 5,950",11 - 15 May 2026
Sustainable Leadership,"Problem Solving, Communication, Innovation, and Social Responsibility",Dubai - UAE,"$ 5,950",13 - 17 Jul 2026
Sustainable Leadership,"Problem Solving, Communication, Innovation, and Social Responsibility",Vienna - Austria,"$ 5,950",05 - 09 Oct 2026
Sustainable Leadership,"Problem Solving, Communication, Innovation, and Social Responsibility",Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Sustainable Leadership,"Problem Solving, Communication, Innovation, and Social Responsibility",London - UK,"$ 5,950",30 Nov - 04 Dec 2026
Sustainable Leadership,"Problem Solving, Communication, Innovation, and Social Responsibility",Online,"$ 3,950",11 - 15 May 2026
Sustainable Leadership,"Problem Solving, Communication, Innovation, and Social Responsibility",Online,"$ 3,950",05 - 09 Oct 2026
Sustainable Business Strategy,The Key to a Responsible Organisation,London - UK,"$ 5,950",03 - 07 Nov 2025
Sustainable Business Strategy,The Key to a Responsible Organisation,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
Sustainable Business Strategy,The Key to a Responsible Organisation,London - UK,"$ 5,950",20 - 24 Apr 2026
Sustainable Business Strategy,The Key to a Responsible Organisation,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Sustainable Business Strategy,The Key to a Responsible Organisation,London - UK,"$ 5,950",02 - 06 Nov 2026
Sustainable Business Strategy,The Key to a Responsible Organisation,Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,London - UK,"$ 5,950",08 - 12 Jun 2026
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,Dubai - UAE,"$ 5,950",10 - 14 Aug 2026
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,Online,"$ 3,950",03 - 07 Nov 2025
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,Online,"$ 3,950",02 - 06 Nov 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Paris - France,"$ 5,950",03 - 07 Nov 2025
Stakeholder Management,"Negotiating, Communicating & Influencing",Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Stakeholder Management,"Negotiating, Communicating & Influencing",London - UK,"$ 5,950",22 - 26 Dec 2025
Stakeholder Management,"Negotiating, Communicating & Influencing",London - UK,"$ 5,950",30 Mar - 03 Apr 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Dubai - UAE,"$ 5,950",25 - 29 May 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Riyadh - Saudi Arabia,"$ 5,950",08 - 12 Jun 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",London - UK,"$ 5,950",06 - 10 Jul 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Amsterdam - The Netherlands,"$ 5,950",03 - 07 Aug 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Lisbon - Portugal,"$ 5,950",17 - 21 Aug 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Manama - Bahrain,"$ 5,950",14 - 18 Sep 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",London - UK,"$ 5,950",28 Sep - 02 Oct 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Milan - Italy,"$ 5,950",12 - 16 Oct 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Paris - France,"$ 5,950",02 - 06 Nov 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",London - UK,"$ 5,950",21 - 25 Dec 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Online,"$ 3,950",22 - 26 Dec 2025
Stakeholder Management,"Negotiating, Communicating & Influencing",Online,"$ 3,950",08 - 12 Jun 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Online,"$ 3,950",21 - 25 Dec 2026
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,London - UK,"$ 5,950",08 - 12 Jun 2026
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,Dubai - UAE,"$ 5,950",10 - 14 Aug 2026
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,Online,"$ 3,950",03 - 07 Nov 2025
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,Online,"$ 3,950",02 - 06 Nov 2026
Business and Climate Change,Towards Net Zero Emission,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Business and Climate Change,Towards Net Zero Emission,Dubai - UAE,"$ 5,950",18 - 22 May 2026
Business and Climate Change,Towards Net Zero Emission,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",10 - 14 Nov 2025
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",23 - 27 Mar 2026
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",09 - 13 Nov 2026
Strategic Leadership for Energy Industry,"Leadership, Strategy and Sustainability",Abu Dhabi - UAE,"$ 11,900",10 - 21 Nov 2025
Strategic Leadership for Energy Industry,"Leadership, Strategy and Sustainability",Dubai - UAE,"$ 11,900",12 - 23 Jan 2026
Strategic Leadership for Energy Industry,"Leadership, Strategy and Sustainability",Dubai - UAE,"$ 11,900",27 Apr - 08 May 2026
Strategic Leadership for Energy Industry,"Leadership, Strategy and Sustainability",Istanbul - Turkey,"$ 11,900",27 Jul - 07 Aug 2026
Strategic Leadership for Energy Industry,"Leadership, Strategy and Sustainability",Dubai - UAE,"$ 11,900",07 - 18 Sep 2026
Strategic Leadership for Energy Industry,"Leadership, Strategy and Sustainability",Abu Dhabi - UAE,"$ 11,900",09 - 20 Nov 2026
Strategic Essentials for Energy Industry,Strategic Success creates Sustainability,Abu Dhabi - UAE,"$ 5,950",17 - 21 Nov 2025
Strategic Essentials for Energy Industry,Strategic Success creates Sustainability,Dubai - UAE,"$ 5,950",19 - 23 Jan 2026
Strategic Essentials for Energy Industry,Strategic Success creates Sustainability,Dubai - UAE,"$ 5,950",04 - 08 May 2026
Strategic Essentials for Energy Industry,Strategic Success creates Sustainability,Istanbul - Turkey,"$ 5,950",03 - 07 Aug 2026
Strategic Essentials for Energy Industry,Strategic Success creates Sustainability,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Strategic Essentials for Energy Industry,Strategic Success creates Sustainability,Abu Dhabi - UAE,"$ 5,950",16 - 20 Nov 2026
"Implementing a Local Content Matrix to Achieve SDGs, ESG and In-Country Value Retention",Achieving Strategic Alignment of Sustainability Goals in the Oil & Gas Industry,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
"Implementing a Local Content Matrix to Achieve SDGs, ESG and In-Country Value Retention",Achieving Strategic Alignment of Sustainability Goals in the Oil & Gas Industry,Dubai - UAE,"$ 5,950",09 - 13 Feb 2026
"Implementing a Local Content Matrix to Achieve SDGs, ESG and In-Country Value Retention",Achieving Strategic Alignment of Sustainability Goals in the Oil & Gas Industry,Dubai - UAE,"$ 5,950",27 - 31 Jul 2026
"Implementing a Local Content Matrix to Achieve SDGs, ESG and In-Country Value Retention",Achieving Strategic Alignment of Sustainability Goals in the Oil & Gas Industry,London - UK,"$ 5,950",28 Sep - 02 Oct 2026
"Implementing a Local Content Matrix to Achieve SDGs, ESG and In-Country Value Retention",Achieving Strategic Alignment of Sustainability Goals in the Oil & Gas Industry,Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,London - UK,"$ 5,950",17 - 21 Nov 2025
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,Dubai - UAE,"$ 5,950",01 - 05 Dec 2025
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,London - UK,"$ 5,950",15 - 19 Dec 2025
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,London - UK,"$ 5,950",12 - 16 Jan 2026
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,Milan - Italy,"$ 5,950",13 - 17 Apr 2026
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,London - UK,"$ 5,950",01 - 05 Jun 2026
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,London - UK,"$ 5,950",17 - 21 Aug 2026
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,Amsterdam - The Netherlands,"$ 5,950",21 - 25 Sep 2026
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,Dubai - UAE,"$ 5,950",19 - 23 Oct 2026
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,London - UK,"$ 5,950",16 - 20 Nov 2026
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,Dubai - UAE,"$ 5,950",30 Nov - 04 Dec 2026
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,London - UK,"$ 5,950",14 - 18 Dec 2026
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,Online,"$ 3,950",15 - 19 Dec 2025
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,Online,"$ 3,950",01 - 05 Jun 2026
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,Online,"$ 3,950",14 - 18 Dec 2026
Environmental and Social Impact Assessment,Better Assessment for Successful Business,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Environmental and Social Impact Assessment,Better Assessment for Successful Business,Dubai - UAE,"$ 5,950",15 - 19 Dec 2025
Environmental and Social Impact Assessment,Better Assessment for Successful Business,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Environmental and Social Impact Assessment,Better Assessment for Successful Business,London - UK,"$ 5,950",17 - 21 Aug 2026
Environmental and Social Impact Assessment,Better Assessment for Successful Business,Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Environmental and Social Impact Assessment,Better Assessment for Successful Business,Dubai - UAE,"$ 5,950",14 - 18 Dec 2026
Environmental and Social Impact Assessment,Better Assessment for Successful Business,Online,"$ 3,950",15 - 19 Dec 2025
Environmental and Social Impact Assessment,Better Assessment for Successful Business,Online,"$ 3,950",14 - 18 Dec 2026
Low Carbon Development,"Empowering Sustainability: A Comprehensive Journey through Low Carbon Development Strategies, Renewable Energy, and Energy Efficiency",Stockholm - Sweden,"$ 5,950",17 - 21 Nov 2025
Low Carbon Development,"Empowering Sustainability: A Comprehensive Journey through Low Carbon Development Strategies, Renewable Energy, and Energy Efficiency",Dubai - UAE,"$ 5,950",18 - 22 May 2026
Low Carbon Development,"Empowering Sustainability: A Comprehensive Journey through Low Carbon Development Strategies, Renewable Energy, and Energy Efficiency",Dubai - UAE,"$ 5,950",17 - 21 Aug 2026
Low Carbon Development,"Empowering Sustainability: A Comprehensive Journey through Low Carbon Development Strategies, Renewable Energy, and Energy Efficiency",Stockholm - Sweden,"$ 5,950",16 - 20 Nov 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Paris - France,"$ 5,950",03 - 07 Nov 2025
Stakeholder Management,"Negotiating, Communicating & Influencing",Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Stakeholder Management,"Negotiating, Communicating & Influencing",London - UK,"$ 5,950",22 - 26 Dec 2025
Stakeholder Management,"Negotiating, Communicating & Influencing",London - UK,"$ 5,950",30 Mar - 03 Apr 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Dubai - UAE,"$ 5,950",25 - 29 May 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Riyadh - Saudi Arabia,"$ 5,950",08 - 12 Jun 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",London - UK,"$ 5,950",06 - 10 Jul 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Amsterdam - The Netherlands,"$ 5,950",03 - 07 Aug 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Lisbon - Portugal,"$ 5,950",17 - 21 Aug 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Manama - Bahrain,"$ 5,950",14 - 18 Sep 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",London - UK,"$ 5,950",28 Sep - 02 Oct 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Milan - Italy,"$ 5,950",12 - 16 Oct 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Paris - France,"$ 5,950",02 - 06 Nov 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",London - UK,"$ 5,950",21 - 25 Dec 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Online,"$ 3,950",22 - 26 Dec 2025
Stakeholder Management,"Negotiating, Communicating & Influencing",Online,"$ 3,950",08 - 12 Jun 2026
Stakeholder Management,"Negotiating, Communicating & Influencing",Online,"$ 3,950",21 - 25 Dec 2026
Sustainable Maintenance,Strategies for Integrating Sustainability into Maintenance Practices,Amsterdam - The Netherlands,"$ 5,950",17 - 21 Nov 2025
Sustainable Maintenance,Strategies for Integrating Sustainability into Maintenance Practices,London - UK,"$ 5,950",02 - 06 Feb 2026
Sustainable Maintenance,Strategies for Integrating Sustainability into Maintenance Practices,London - UK,"$ 5,950",18 - 22 May 2026
Sustainable Maintenance,Strategies for Integrating Sustainability into Maintenance Practices,Amsterdam - The Netherlands,"$ 5,950",16 - 20 Nov 2026
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,London - UK,"$ 5,950",24 - 28 Nov 2025
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Kigali - Rwanda,"$ 5,950",22 - 26 Jun 2026
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Dubai - UAE,"$ 5,950",31 Aug - 04 Sep 2026
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,London - UK,"$ 5,950",23 - 27 Nov 2026
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Online,"$ 3,950",24 - 28 Nov 2025
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Online,"$ 3,950",20 - 24 Apr 2026
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Online,"$ 3,950",23 - 27 Nov 2026
Strategic Community Relations,Developing Successful Community Partnerships for Better Business,London - UK,"$ 5,950",24 - 28 Nov 2025
Strategic Community Relations,Developing Successful Community Partnerships for Better Business,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Strategic Community Relations,Developing Successful Community Partnerships for Better Business,Dubai - UAE,"$ 5,950",15 - 19 Jun 2026
Strategic Community Relations,Developing Successful Community Partnerships for Better Business,Paris - France,"$ 5,950",06 - 10 Jul 2026
Strategic Community Relations,Developing Successful Community Partnerships for Better Business,London - UK,"$ 5,950",23 - 27 Nov 2026
Strategic Community Relations,Developing Successful Community Partnerships for Better Business,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Strategic Community Relations,Developing Successful Community Partnerships for Better Business,Online,"$ 3,950",29 Dec - 02 Jan 2026
Strategic Community Relations,Developing Successful Community Partnerships for Better Business,Online,"$ 3,950",15 - 19 Jun 2026
Strategic Community Relations,Developing Successful Community Partnerships for Better Business,Online,"$ 3,950",28 Dec - 01 Jan 2027
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai - UAE,"$ 5,950",24 - 28 Nov 2025
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Kigali - Rwanda,"$ 5,950",26 - 30 Jan 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,London - UK,"$ 5,950",13 - 17 Apr 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai - UAE,"$ 5,950",01 - 05 Jun 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Kigali - Rwanda,"$ 5,950",22 - 26 Jun 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Cairo - Egypt,"$ 5,950",10 - 14 Aug 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai - UAE,"$ 5,950",10 - 14 Aug 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,London - UK,"$ 5,950",28 Sep - 02 Oct 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai - UAE,"$ 5,950",23 - 27 Nov 2026
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Online,"$ 3,950",28 Sep - 02 Oct 2026
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,London - UK,"$ 5,950",24 - 28 Nov 2025
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Kigali - Rwanda,"$ 5,950",22 - 26 Jun 2026
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Dubai - UAE,"$ 5,950",31 Aug - 04 Sep 2026
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,London - UK,"$ 5,950",23 - 27 Nov 2026
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Online,"$ 3,950",24 - 28 Nov 2025
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Online,"$ 3,950",20 - 24 Apr 2026
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Online,"$ 3,950",23 - 27 Nov 2026
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,London - UK,"$ 5,950",01 - 05 Dec 2025
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,London - UK,"$ 5,950",20 - 24 Jul 2026
