Main_Title,Sub_Title,Venue,Fees,Date
Mini MBA for Learning & Development Professionals,"Training Management, Organisational Learning, Talent Management, and Organisational Development (OD)",London - UK,"$ 5,950",30 Nov - 04 Dec 2026
Mini MBA for Learning & Development Professionals,"Training Management, Organisational Learning, Talent Management, and Organisational Development (OD)",Online,"$ 3,950",27 - 31 Oct 2025
Mini MBA for Learning & Development Professionals,"Training Management, Organisational Learning, Talent Management, and Organisational Development (OD)",Online,"$ 3,950",05 - 09 Jan 2026
Mini MBA for Learning & Development Professionals,"Training Management, Organisational Learning, Talent Management, and Organisational Development (OD)",Online,"$ 3,950",26 - 30 Oct 2026
"Industrial Relations (IR), Employee Relations (ER) & Trade Union Harmony","Negotiation, Conflict Resolution,and Engagement in Organisations",Dubai - UAE,"$ 5,950",27 - 31 Oct 2025
"Industrial Relations (IR), Employee Relations (ER) & Trade Union Harmony","Negotiation, Conflict Resolution,and Engagement in Organisations",Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
"The 10-Day Mini-MBA for Human Resource, Learning and Development Professionals","Mastering the Critical Areas of Human Capital Management , HRM And Learning & Development",Dubai - UAE,"$ 11,900",27 Oct - 07 Nov 2025
"The 10-Day Mini-MBA for Human Resource, Learning and Development Professionals","Mastering the Critical Areas of Human Capital Management , HRM And Learning & Development",Dubai - UAE,"$ 11,900",05 - 16 Jan 2026
"The 10-Day Mini-MBA for Human Resource, Learning and Development Professionals","Mastering the Critical Areas of Human Capital Management , HRM And Learning & Development",London - UK,"$ 11,900",13 - 24 Jul 2026
"The 10-Day Mini-MBA for Human Resource, Learning and Development Professionals","Mastering the Critical Areas of Human Capital Management , HRM And Learning & Development",Dubai - UAE,"$ 11,900",26 Oct - 06 Nov 2026
"The 10-Day Mini-MBA for Human Resource, Learning and Development Professionals","Mastering the Critical Areas of Human Capital Management , HRM And Learning & Development",Online,"$ 7,900",05 - 16 Jan 2026
Future of HR & Learning: Re-engineering the Employee and Learning Experience,N/A,Paris - France,"$ 11,900",27 Oct - 07 Nov 2025
Future of HR & Learning: Re-engineering the Employee and Learning Experience,N/A,London - UK,"$ 11,900",15 - 26 Dec 2025
Future of HR & Learning: Re-engineering the Employee and Learning Experience,N/A,London - UK,"$ 11,900",17 - 28 Aug 2026
Future of HR & Learning: Re-engineering the Employee and Learning Experience,N/A,Paris - France,"$ 11,900",26 Oct - 06 Nov 2026
Future of HR & Learning: Re-engineering the Employee and Learning Experience,N/A,London - UK,"$ 11,900",14 - 25 Dec 2026
The Value of Positive Workplace Ethics on Productivity,Creating Strong Engagement for Superior Team Results,Abu Dhabi - UAE,"$ 5,950",03 - 07 Nov 2025
The Value of Positive Workplace Ethics on Productivity,Creating Strong Engagement for Superior Team Results,London - UK,"$ 5,950",24 - 28 Nov 2025
The Value of Positive Workplace Ethics on Productivity,Creating Strong Engagement for Superior Team Results,London - UK,"$ 5,950",04 - 08 May 2026
The Value of Positive Workplace Ethics on Productivity,Creating Strong Engagement for Superior Team Results,Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
The Value of Positive Workplace Ethics on Productivity,Creating Strong Engagement for Superior Team Results,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
The Value of Positive Workplace Ethics on Productivity,Creating Strong Engagement for Superior Team Results,Amsterdam - The Netherlands,"$ 5,950",05 - 09 Oct 2026
The Value of Positive Workplace Ethics on Productivity,Creating Strong Engagement for Superior Team Results,Abu Dhabi - UAE,"$ 5,950",02 - 06 Nov 2026
The Value of Positive Workplace Ethics on Productivity,Creating Strong Engagement for Superior Team Results,London - UK,"$ 5,950",23 - 27 Nov 2026
Total Rewards,Understanding Compensation Strategyand Total Rewards Approach,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Total Rewards,Understanding Compensation Strategyand Total Rewards Approach,Amsterdam - The Netherlands,"$ 5,950",15 - 19 Dec 2025
Total Rewards,Understanding Compensation Strategyand Total Rewards Approach,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Total Rewards,Understanding Compensation Strategyand Total Rewards Approach,London - UK,"$ 5,950",07 - 11 Sep 2026
Total Rewards,Understanding Compensation Strategyand Total Rewards Approach,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Total Rewards,Understanding Compensation Strategyand Total Rewards Approach,Amsterdam - The Netherlands,"$ 5,950",14 - 18 Dec 2026
People Analytics,Transforming Management with Behavioral Data,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
People Analytics,Transforming Management with Behavioral Data,London - UK,"$ 5,950",08 - 12 Dec 2025
People Analytics,Transforming Management with Behavioral Data,London - UK,"$ 5,950",05 - 09 Jan 2026
People Analytics,Transforming Management with Behavioral Data,Dubai - UAE,"$ 5,950",04 - 08 May 2026
People Analytics,Transforming Management with Behavioral Data,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
People Analytics,Transforming Management with Behavioral Data,London - UK,"$ 5,950",10 - 14 Aug 2026
People Analytics,Transforming Management with Behavioral Data,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
People Analytics,Transforming Management with Behavioral Data,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
People Analytics,Transforming Management with Behavioral Data,London - UK,"$ 5,950",07 - 11 Dec 2026
People Analytics,Transforming Management with Behavioral Data,Online,"$ 3,950",20 - 24 Apr 2026
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Riyadh - Saudi Arabia,"$ 5,950",03 - 07 Nov 2025
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Dubai - UAE,"$ 5,950",01 - 05 Dec 2025
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,New York - USA,"$ 6,950",22 - 26 Dec 2025
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Dubai - UAE,"$ 5,950",09 - 13 Feb 2026
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,London - UK,"$ 5,950",18 - 22 May 2026
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Paris - France,"$ 5,950",03 - 07 Aug 2026
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Dubai - UAE,"$ 5,950",19 - 23 Oct 2026
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Riyadh - Saudi Arabia,"$ 5,950",02 - 06 Nov 2026
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Dubai - UAE,"$ 5,950",30 Nov - 04 Dec 2026
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,New York - USA,"$ 7,950",21 - 25 Dec 2026
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Online,"$ 3,950",19 - 23 Oct 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,London - UK,"$ 5,950",03 - 07 Nov 2025
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Dubai - UAE,"$ 5,950",09 - 13 Feb 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Riyadh - Saudi Arabia,"$ 5,950",23 - 27 Mar 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Dubai - UAE,"$ 5,950",03 - 07 Aug 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Dubai - UAE,"$ 5,950",07 - 11 Sep 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,London - UK,"$ 5,950",02 - 06 Nov 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Online,"$ 3,950",29 Dec - 02 Jan 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Online,"$ 3,950",03 - 07 Aug 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Online,"$ 3,950",28 Dec - 01 Jan 2027
Performance Management,Building an Effective High-Performance Organization,London - UK,"$ 5,950",03 - 07 Nov 2025
Performance Management,Building an Effective High-Performance Organization,Dubai - UAE,"$ 5,950",01 - 05 Dec 2025
Performance Management,Building an Effective High-Performance Organization,Dubai - UAE,"$ 5,950",16 - 20 Feb 2026
Performance Management,Building an Effective High-Performance Organization,Milan - Italy,"$ 5,950",13 - 17 Apr 2026
Performance Management,Building an Effective High-Performance Organization,London - UK,"$ 5,950",04 - 08 May 2026
Performance Management,Building an Effective High-Performance Organization,Riyadh - Saudi Arabia,"$ 5,950",22 - 26 Jun 2026
Performance Management,Building an Effective High-Performance Organization,London - UK,"$ 5,950",24 - 28 Aug 2026
Performance Management,Building an Effective High-Performance Organization,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Performance Management,Building an Effective High-Performance Organization,London - UK,"$ 5,950",02 - 06 Nov 2026
Performance Management,Building an Effective High-Performance Organization,Dubai - UAE,"$ 5,950",30 Nov - 04 Dec 2026
Performance Management,Building an Effective High-Performance Organization,Online,"$ 3,950",22 - 26 Jun 2026
"Advanced Selection, Interviewing & Recruitment Skills",Proven Techniques for Dramatically Transforming Your Ability to Hire Effectively,Abu Dhabi - UAE,"$ 5,950",03 - 07 Nov 2025
"Advanced Selection, Interviewing & Recruitment Skills",Proven Techniques for Dramatically Transforming Your Ability to Hire Effectively,Amsterdam - The Netherlands,"$ 5,950",15 - 19 Dec 2025
"Advanced Selection, Interviewing & Recruitment Skills",Proven Techniques for Dramatically Transforming Your Ability to Hire Effectively,Dubai - UAE,"$ 5,950",23 - 27 Mar 2026
"Advanced Selection, Interviewing & Recruitment Skills",Proven Techniques for Dramatically Transforming Your Ability to Hire Effectively,Dubai - UAE,"$ 5,950",15 - 19 Jun 2026
"Advanced Selection, Interviewing & Recruitment Skills",Proven Techniques for Dramatically Transforming Your Ability to Hire Effectively,Barcelona - Spain,"$ 5,950",27 - 31 Jul 2026
"Advanced Selection, Interviewing & Recruitment Skills",Proven Techniques for Dramatically Transforming Your Ability to Hire Effectively,Dubai - UAE,"$ 5,950",07 - 11 Sep 2026
"Advanced Selection, Interviewing & Recruitment Skills",Proven Techniques for Dramatically Transforming Your Ability to Hire Effectively,London - UK,"$ 5,950",21 - 25 Sep 2026
"Advanced Selection, Interviewing & Recruitment Skills",Proven Techniques for Dramatically Transforming Your Ability to Hire Effectively,Abu Dhabi - UAE,"$ 5,950",02 - 06 Nov 2026
"Advanced Selection, Interviewing & Recruitment Skills",Proven Techniques for Dramatically Transforming Your Ability to Hire Effectively,Amsterdam - The Netherlands,"$ 5,950",14 - 18 Dec 2026
"Advanced Selection, Interviewing & Recruitment Skills",Proven Techniques for Dramatically Transforming Your Ability to Hire Effectively,Online,"$ 3,950",06 - 10 Apr 2026
Managing Human Capital,Enhancing Organizational Capabilities,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Managing Human Capital,Enhancing Organizational Capabilities,Dubai - UAE,"$ 5,950",12 - 16 Jan 2026
Managing Human Capital,Enhancing Organizational Capabilities,London - UK,"$ 5,950",20 - 24 Jul 2026
Managing Human Capital,Enhancing Organizational Capabilities,Abu Dhabi - UAE,"$ 5,950",17 - 21 Aug 2026
Managing Human Capital,Enhancing Organizational Capabilities,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Managing Human Capital,Enhancing Organizational Capabilities,Online,"$ 3,950",12 - 16 Jan 2026
Managing Human Capital,Enhancing Organizational Capabilities,Online,"$ 3,950",20 - 24 Jul 2026
Behavioural Economics,How to Get the Best Out of People and Processes Using the Newest Psychological Techniques,Lisbon - Portugal,"$ 5,950",03 - 07 Nov 2025
Behavioural Economics,How to Get the Best Out of People and Processes Using the Newest Psychological Techniques,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
Behavioural Economics,How to Get the Best Out of People and Processes Using the Newest Psychological Techniques,London - UK,"$ 5,950",13 - 17 Apr 2026
Behavioural Economics,How to Get the Best Out of People and Processes Using the Newest Psychological Techniques,Dubai - UAE,"$ 5,950",27 - 31 Jul 2026
Behavioural Economics,How to Get the Best Out of People and Processes Using the Newest Psychological Techniques,London - UK,"$ 5,950",07 - 11 Sep 2026
Behavioural Economics,How to Get the Best Out of People and Processes Using the Newest Psychological Techniques,Lisbon - Portugal,"$ 5,950",02 - 06 Nov 2026
Behavioural Economics,How to Get the Best Out of People and Processes Using the Newest Psychological Techniques,Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
The Future of Learning: Re-engineering the Learning Experience,New Training Methodology and Its Impact on Organizational Success,Paris - France,"$ 5,950",03 - 07 Nov 2025
The Future of Learning: Re-engineering the Learning Experience,New Training Methodology and Its Impact on Organizational Success,London - UK,"$ 5,950",22 - 26 Dec 2025
The Future of Learning: Re-engineering the Learning Experience,New Training Methodology and Its Impact on Organizational Success,London - UK,"$ 5,950",24 - 28 Aug 2026
The Future of Learning: Re-engineering the Learning Experience,New Training Methodology and Its Impact on Organizational Success,Paris - France,"$ 5,950",02 - 06 Nov 2026
The Future of Learning: Re-engineering the Learning Experience,New Training Methodology and Its Impact on Organizational Success,London - UK,"$ 5,950",21 - 25 Dec 2026
Certified Employee Performance Management Professional,"Master the Tools and Techniques to Evaluate, Motivate, and Maximize Workforce Potential",London - UK,"$ 5,950",03 - 07 Nov 2025
Certified Employee Performance Management Professional,"Master the Tools and Techniques to Evaluate, Motivate, and Maximize Workforce Potential",Dubai - UAE,"$ 5,950",01 - 05 Dec 2025
Certified Employee Performance Management Professional,"Master the Tools and Techniques to Evaluate, Motivate, and Maximize Workforce Potential",Dubai - UAE,"$ 5,950",16 - 20 Feb 2026
Certified Employee Performance Management Professional,"Master the Tools and Techniques to Evaluate, Motivate, and Maximize Workforce Potential",London - UK,"$ 5,950",04 - 08 May 2026
Certified Employee Performance Management Professional,"Master the Tools and Techniques to Evaluate, Motivate, and Maximize Workforce Potential",Riyadh - Saudi Arabia,"$ 5,950",22 - 26 Jun 2026
Certified Employee Performance Management Professional,"Master the Tools and Techniques to Evaluate, Motivate, and Maximize Workforce Potential",London - UK,"$ 5,950",24 - 28 Aug 2026
Certified Employee Performance Management Professional,"Master the Tools and Techniques to Evaluate, Motivate, and Maximize Workforce Potential",Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Certified Employee Performance Management Professional,"Master the Tools and Techniques to Evaluate, Motivate, and Maximize Workforce Potential",London - UK,"$ 5,950",02 - 06 Nov 2026
Certified Employee Performance Management Professional,"Master the Tools and Techniques to Evaluate, Motivate, and Maximize Workforce Potential",Dubai - UAE,"$ 5,950",30 Nov - 04 Dec 2026
Certified Employee Performance Management Professional,"Master the Tools and Techniques to Evaluate, Motivate, and Maximize Workforce Potential",Online,"$ 3,950",22 - 26 Jun 2026
Competency - Based Management,Predicting Future Performance for Organisational Success,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Competency - Based Management,Predicting Future Performance for Organisational Success,London - UK,"$ 5,950",15 - 19 Dec 2025
Competency - Based Management,Predicting Future Performance for Organisational Success,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Competency - Based Management,Predicting Future Performance for Organisational Success,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
Competency - Based Management,Predicting Future Performance for Organisational Success,London - UK,"$ 5,950",10 - 14 Aug 2026
Competency - Based Management,Predicting Future Performance for Organisational Success,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Competency - Based Management,Predicting Future Performance for Organisational Success,London - UK,"$ 5,950",14 - 18 Dec 2026
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,Istanbul - Turkey,"$ 5,950",03 - 07 Nov 2025
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,Vienna - Austria,"$ 5,950",17 - 21 Nov 2025
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,Barcelona - Spain,"$ 5,950",23 - 27 Mar 2026
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,Barcelona - Spain,"$ 5,950",20 - 24 Apr 2026
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,Barcelona - Spain,"$ 5,950",24 - 28 Aug 2026
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,Dubai - UAE,"$ 5,950",31 Aug - 04 Sep 2026
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,Tokyo - Japan,"$ 6,950",05 - 09 Oct 2026
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,Paris - France,"$ 5,950",02 - 06 Nov 2026
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,Vienna - Austria,"$ 5,950",16 - 20 Nov 2026
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,Online,"$ 3,950",24 - 28 Aug 2026
Advanced Professional Certificate in Strategic Human Resource & Talent Management,N/A,Istanbul - Turkey,"$ 11,900",03 - 14 Nov 2025
"Competencies: Design, Development and Implementation",Crafting Technical and Behaviour Competency Frameworks,Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
"Competencies: Design, Development and Implementation",Crafting Technical and Behaviour Competency Frameworks,Singapore City - Singapore,"$ 5,950",15 - 19 Dec 2025
"Competencies: Design, Development and Implementation",Crafting Technical and Behaviour Competency Frameworks,London - UK,"$ 5,950",11 - 15 May 2026
"Competencies: Design, Development and Implementation",Crafting Technical and Behaviour Competency Frameworks,Istanbul - Turkey,"$ 5,950",10 - 14 Aug 2026
"Competencies: Design, Development and Implementation",Crafting Technical and Behaviour Competency Frameworks,Dubai - UAE,"$ 5,950",09 - 13 Nov 2026
"Competencies: Design, Development and Implementation",Crafting Technical and Behaviour Competency Frameworks,Singapore City - Singapore,"$ 5,950",14 - 18 Dec 2026
"Competencies: Design, Development and Implementation",Crafting Technical and Behaviour Competency Frameworks,Online,"$ 3,950",10 - 14 Nov 2025
"Competencies: Design, Development and Implementation",Crafting Technical and Behaviour Competency Frameworks,Online,"$ 3,950",10 - 14 Aug 2026
"Competencies: Design, Development and Implementation",Crafting Technical and Behaviour Competency Frameworks,Online,"$ 3,950",09 - 13 Nov 2026
Internal Consultancy Skills at Work,Developing Key Client Relationship & Organizational Improvement,Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
Internal Consultancy Skills at Work,Developing Key Client Relationship & Organizational Improvement,Dubai - UAE,"$ 5,950",27 Apr - 01 May 2026
Internal Consultancy Skills at Work,Developing Key Client Relationship & Organizational Improvement,London - UK,"$ 5,950",22 - 26 Jun 2026
Internal Consultancy Skills at Work,Developing Key Client Relationship & Organizational Improvement,London - UK,"$ 5,950",31 Aug - 04 Sep 2026
Internal Consultancy Skills at Work,Developing Key Client Relationship & Organizational Improvement,Dubai - UAE,"$ 5,950",09 - 13 Nov 2026
"Competencies: Design, Development and Implementation",Crafting Technical and Behaviour Competency Frameworks,Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
"Competencies: Design, Development and Implementation",Crafting Technical and Behaviour Competency Frameworks,Singapore City - Singapore,"$ 5,950",15 - 19 Dec 2025
"Competencies: Design, Development and Implementation",Crafting Technical and Behaviour Competency Frameworks,London - UK,"$ 5,950",11 - 15 May 2026
