Main_Title,Sub_Title,Venue,Fees,Date,Links
The Influential Leader,"Self-Understanding, Building Relationships and Leading Organisations",Dubai,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/the-influential-leader-self-understanding-building-relationships-and-leading-organizations-5-days
Advanced Negotiation Skills,Mastering Negotiation Skills,Houston,"$7,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/advanced-negotiation-skills
"Negotiating, Drafting & Understanding Contracts",Achieving stronger contracting skills,Edinburgh,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/negotiating-drafting-and-understanding-contracts
Managing & Negotiating with Consultants & Contractors,"Selecting, Developing & Working with Suppliers",Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/managing-and-negotiating-with-consultants-and-contractors
Negotiation and Conflict Management in Organisations,"Developing a Critical Skill Capacity, Cornerstone of High Performance",Online,"$3,950",04 - 08 May 2026,https://glomacs.com/training-course/negotiation-and-conflict-management-in-organisations
Gas & LNG Contracts Negotiation,Strategies and Negotiation Techniques,London,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/gas-lng-contracts-negotiation
Mastering the Art of Presence & Influence,Personal Effectiveness & Influencing Skills,Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/personal-effectiveness-influencing-skills
Gas & LNG Contracts Negotiation,Strategies and Negotiation Techniques,Singapore City,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/gas-lng-contracts-negotiation
Effective Purchasing and Contract Negotiation Strategies,Enhancing Profit through Effective Processes and Contracts,Barcelona,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/effective-purchasing-and-contract-negotiation-strategies
The Influential Leader,"Self-Understanding, Building Relationships and Leading Organisations",London,"$5,950",25 - 29 May 2026,https://glomacs.com/training-course/the-influential-leader-self-understanding-building-relationships-and-leading-organizations-5-days
Negotiation and Conflict Management in Organisations,"Developing a Critical Skill Capacity, Cornerstone of High Performance",London,"$7,500",25 - 29 May 2026,https://glomacs.com/training-course/negotiation-and-conflict-management-in-organisations
Advanced Negotiation Skills,Mastering Negotiation Skills,London,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/advanced-negotiation-skills
Negotiating and Managing PPP Contracts,"Performance Monitoring, Contract Compliance & Dispute Resolution",Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/negotiating-and-managing-ppp-contracts
Negotiating & Dispute Resolutions,Learn to Recognise Different Negotiation Styles & Counter Tactics,Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/negotiating-dispute-resolutions
Complex Negotiation Skills in the Oil & Gas,Avoid Contractual Pitfalls while Maximising Your Business Gains,Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/complex-negotiation-skills-in-the-oil-gas
Negotiating and Managing PPP Contracts,"Performance Monitoring, Contract Compliance & Dispute Resolution",Online,"$3,950",01 - 05 Jun 2026,https://glomacs.com/training-course/negotiating-and-managing-ppp-contracts
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-advanced-negotiation-skills
"Bidding, Evaluation, Negotiation & Contract Award",,London,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/bidding-evaluation-negotiation-contract-award
Mastering the Art of Presence & Influence,Personal Effectiveness & Influencing Skills,Amsterdam,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/personal-effectiveness-influencing-skills
Understanding Finance to Influence Strategic Decisions,Successful Strategic Decision-making,London,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/understanding-finance-to-influence-strategic-decisions
Negotiation and Mediation for Legal Professionals,"Mastering Conflict Resolution, Advocacy, and Effective Settlement Strategies in Legal Practice",London,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/negotiation-and-mediation-for-legal-professionals
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/advanced-negotiation-skills
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-advanced-negotiation-skills
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Zurich,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-advanced-negotiation-skills
The Influential Leader,"Self-Understanding, Building Relationships and Leading Organisations",Dubai,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/the-influential-leader-self-understanding-building-relationships-and-leading-organizations-5-days
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$3,950",06 - 10 Jul 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-advanced-negotiation-skills
Advanced Negotiation Skills,Mastering Negotiation Skills,Zurich,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/advanced-negotiation-skills
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$3,950",06 - 10 Jul 2026,https://glomacs.com/training-course/advanced-negotiation-skills
Mastering the Art of Presence & Influence,Personal Effectiveness & Influencing Skills,Zurich,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/personal-effectiveness-influencing-skills
Managing & Negotiating with Consultants & Contractors,"Selecting, Developing & Working with Suppliers",Barcelona,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/managing-and-negotiating-with-consultants-and-contractors
Negotiating & Dispute Resolutions,Learn to Recognise Different Negotiation Styles & Counter Tactics,Houston,"$7,950",13 - 17 Jul 2026,https://glomacs.com/training-course/negotiating-dispute-resolutions
Gas & LNG Contracts Negotiation,Strategies and Negotiation Techniques,Dubai,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/gas-lng-contracts-negotiation
Complex Negotiation Skills in the Oil & Gas,Avoid Contractual Pitfalls while Maximising Your Business Gains,Houston,"$7,950",13 - 17 Jul 2026,https://glomacs.com/training-course/complex-negotiation-skills-in-the-oil-gas
Negotiation and Conflict Management in Organisations,"Developing a Critical Skill Capacity, Cornerstone of High Performance",London,"$7,500",13 - 17 Jul 2026,https://glomacs.com/training-course/negotiation-and-conflict-management-in-organisations
Gas & LNG Contracts Negotiation,Strategies and Negotiation Techniques,Online,"$3,950",13 - 17 Jul 2026,https://glomacs.com/training-course/gas-lng-contracts-negotiation
Complex Negotiation Skills in the Oil & Gas,Avoid Contractual Pitfalls while Maximising Your Business Gains,Online,"$3,950",13 - 17 Jul 2026,https://glomacs.com/training-course/complex-negotiation-skills-in-the-oil-gas
Effective Purchasing and Contract Negotiation Strategies,Enhancing Profit through Effective Processes and Contracts,Dubai,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/effective-purchasing-and-contract-negotiation-strategies
Mastering the Art of Presence & Influence,Personal Effectiveness & Influencing Skills,Dubai,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/personal-effectiveness-influencing-skills
Understanding Finance to Influence Strategic Decisions,Successful Strategic Decision-making,Paris,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/understanding-finance-to-influence-strategic-decisions
Negotiation and Conflict Management in Organisations,"Developing a Critical Skill Capacity, Cornerstone of High Performance",Dubai,"$7,500",03 - 07 Aug 2026,https://glomacs.com/training-course/negotiation-and-conflict-management-in-organisations
Negotiation and Conflict Management in Organisations,"Developing a Critical Skill Capacity, Cornerstone of High Performance",Prague,"$7,500",10 - 14 Aug 2026,https://glomacs.com/training-course/negotiation-and-conflict-management-in-organisations
Negotiating and Managing PPP Contracts,"Performance Monitoring, Contract Compliance & Dispute Resolution",London,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/negotiating-and-managing-ppp-contracts
Mastering the Art of Presence & Influence,Personal Effectiveness & Influencing Skills,Paris,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/personal-effectiveness-influencing-skills
Complex Negotiation Skills in the Oil & Gas,Avoid Contractual Pitfalls while Maximising Your Business Gains,Kigali,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/complex-negotiation-skills-in-the-oil-gas
The Influential Leader,"Self-Understanding, Building Relationships and Leading Organisations",Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/the-influential-leader-self-understanding-building-relationships-and-leading-organizations-5-days
Managing & Negotiating with Consultants & Contractors,"Selecting, Developing & Working with Suppliers",London,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/managing-and-negotiating-with-consultants-and-contractors
Negotiating & Dispute Resolutions,Learn to Recognise Different Negotiation Styles & Counter Tactics,Amsterdam,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/negotiating-dispute-resolutions
Negotiation and Mediation for Legal Professionals,"Mastering Conflict Resolution, Advocacy, and Effective Settlement Strategies in Legal Practice",Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/negotiation-and-mediation-for-legal-professionals
Mastering the Art of Presence & Influence,Personal Effectiveness & Influencing Skills,Dubai,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/personal-effectiveness-influencing-skills
Effective Negotiation Strategy and Loophole Analysis,Understanding the Key Dynamics of Effective Negotiation,Athens,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/effective-negotiation-strategy-and-loophole-analysis
Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/advanced-negotiation-skills
Effective Purchasing and Contract Negotiation Strategies,Enhancing Profit through Effective Processes and Contracts,Barcelona,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/effective-purchasing-and-contract-negotiation-strategies
Complex Negotiation Skills in the Oil & Gas,Avoid Contractual Pitfalls while Maximising Your Business Gains,Amsterdam,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/complex-negotiation-skills-in-the-oil-gas
Negotiation and Conflict Management in Organisations,"Developing a Critical Skill Capacity, Cornerstone of High Performance",New York,"$7,950",14 - 18 Sep 2026,https://glomacs.com/training-course/negotiation-and-conflict-management-in-organisations
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-advanced-negotiation-skills
Understanding Finance to Influence Strategic Decisions,Successful Strategic Decision-making,Amsterdam,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/understanding-finance-to-influence-strategic-decisions
Negotiation and Conflict Management in Organisations,"Developing a Critical Skill Capacity, Cornerstone of High Performance",Vienna,"$7,500",21 - 25 Sep 2026,https://glomacs.com/training-course/negotiation-and-conflict-management-in-organisations
Negotiating & Dispute Resolutions,Learn to Recognise Different Negotiation Styles & Counter Tactics,Dubai,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/negotiating-dispute-resolutions
Negotiation and Conflict Management in Organisations,"Developing a Critical Skill Capacity, Cornerstone of High Performance",Dubai,"$7,500",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/negotiation-and-conflict-management-in-organisations
Gas & LNG Contracts Negotiation,Strategies and Negotiation Techniques,Dubai,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/gas-lng-contracts-negotiation
Advanced Persuasion & Influencing Skills for Policing,The Psychology of Winning Over for Change and Success,Online,"$3,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/advanced-persuasion-influencing-skills-for-policing
Negotiating and Managing PPP Contracts,"Performance Monitoring, Contract Compliance & Dispute Resolution",Lisbon,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/negotiating-and-managing-ppp-contracts
Mastering the Art of Presence & Influence,Personal Effectiveness & Influencing Skills,Abu Dhabi,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/personal-effectiveness-influencing-skills
Understanding Finance to Influence Strategic Decisions,Successful Strategic Decision-making,London,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/understanding-finance-to-influence-strategic-decisions
The Influential Leader,"Self-Understanding, Building Relationships and Leading Organisations",London,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/the-influential-leader-self-understanding-building-relationships-and-leading-organizations-5-days
Managing & Negotiating with Consultants & Contractors,"Selecting, Developing & Working with Suppliers",Online,"$3,950",12 - 16 Oct 2026,https://glomacs.com/training-course/managing-and-negotiating-with-consultants-and-contractors
Negotiation and Conflict Management in Organisations,"Developing a Critical Skill Capacity, Cornerstone of High Performance",Barcelona,"$7,500",12 - 16 Oct 2026,https://glomacs.com/training-course/negotiation-and-conflict-management-in-organisations
Effective Purchasing and Contract Negotiation Strategies,Enhancing Profit through Effective Processes and Contracts,Dubai,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/effective-purchasing-and-contract-negotiation-strategies
Mastering the Art of Presence & Influence,Personal Effectiveness & Influencing Skills,Athens,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/personal-effectiveness-influencing-skills
Managing & Negotiating with Consultants & Contractors,"Selecting, Developing & Working with Suppliers",Dubai,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/managing-and-negotiating-with-consultants-and-contractors
Gas & LNG Contracts Negotiation,Strategies and Negotiation Techniques,London,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/gas-lng-contracts-negotiation
"Bidding, Evaluation, Negotiation & Contract Award",,Dubai,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/bidding-evaluation-negotiation-contract-award
"Negotiating, Drafting & Understanding Contracts",Achieving stronger contracting skills,Dubai,"$5,950",26 - 30 Oct 2026,https://glomacs.com/training-course/negotiating-drafting-and-understanding-contracts
"Negotiating, Drafting & Understanding Contracts",Achieving stronger contracting skills,Online,"$3,950",26 - 30 Oct 2026,https://glomacs.com/training-course/negotiating-drafting-and-understanding-contracts
Complex Negotiation Skills in the Oil & Gas,Avoid Contractual Pitfalls while Maximising Your Business Gains,Abu Dhabi,"$5,950",26 - 30 Oct 2026,https://glomacs.com/training-course/complex-negotiation-skills-in-the-oil-gas
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$3,950",02 - 06 Nov 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-advanced-negotiation-skills
Advanced Negotiation Skills,Mastering Negotiation Skills,London,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/advanced-negotiation-skills
Advanced Negotiation Skills,Mastering Negotiation Skills,Online,"$3,950",02 - 06 Nov 2026,https://glomacs.com/training-course/advanced-negotiation-skills
Mastering the Art of Presence & Influence,Personal Effectiveness & Influencing Skills,London,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/personal-effectiveness-influencing-skills
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,London,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-advanced-negotiation-skills
Negotiating & Dispute Resolutions,Learn to Recognise Different Negotiation Styles & Counter Tactics,London,"$5,950",09 - 13 Nov 2026,https://glomacs.com/training-course/negotiating-dispute-resolutions
Negotiation and Conflict Management in Organisations,"Developing a Critical Skill Capacity, Cornerstone of High Performance",Prague,"$7,500",09 - 13 Nov 2026,https://glomacs.com/training-course/negotiation-and-conflict-management-in-organisations
Gas & LNG Contracts Negotiation,Strategies and Negotiation Techniques,London,"$5,950",09 - 13 Nov 2026,https://glomacs.com/training-course/gas-lng-contracts-negotiation
Negotiation and Conflict Management in Organisations,"Developing a Critical Skill Capacity, Cornerstone of High Performance",Online,"$3,950",09 - 13 Nov 2026,https://glomacs.com/training-course/negotiation-and-conflict-management-in-organisations
Professional Certificate in Advanced Negotiation Skills,Mastering Negotiation Skills,Dubai,"$5,950",16 - 20 Nov 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-advanced-negotiation-skills
