Main_Title,Sub_Title,Venue,Fees,Date,Links
Executive Leadership in Artificial Intelligence (AI) Systems,"Mastering Data Governance, Privacy, and Technical Architecture",Dubai,"$11,900",01 - 12 Dec 2025,https://glomacs.com/training-course/executive-leadership-in-ai-systems
Artificial Intelligence (AI) Essentials for Business,Unlocking the Power of AI to Drive Business Innovation and Growth,Riyadh,"$5,950",08 - 12 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-ai-essentials-for-business
Artificial Intelligence (AI) Systems Architecture and Governance,,Dubai,"$5,950",08 - 12 Dec 2025,https://glomacs.com/training-course/ai-systems-architecture-and-governance
Smart Building Technologies,Innovative Solutions for Optimizing Building Performance and Efficiency,Dubai,"$5,950",08 - 12 Dec 2025,https://glomacs.com/training-course/smart-building-technologies
Artificial Intelligence (AI) Regulations - EU AI Act,Alignment With Best Practices,London,"$5,950",08 - 12 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-regulations-eu-ai-act
Artificial Intelligence (AI) for Leaders and Managers,Leveraging Data Analytics for Business,Dubai,"$5,950",08 - 12 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-ai-for-leaders-and-managers
Artificial Intelligence (AI) Driven Talent Management,Transform Your HR Strategy with Artificial Intelligence,Barcelona,"$5,950",08 - 12 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-ai-driven-talent-management
Analytics and Artificial Intelligence (AI) for Strategic Management,Leveraging Analytics & AI for Smarter Decisions,London,"$5,950",08 - 12 Dec 2025,https://glomacs.com/training-course/analytics-and-ai-for-strategic-management
Artificial Intelligence (AI) in Project Management,Insight in Action: AI as a Catalyst for Real-Time Project Decision-Making,Dubai,"$5,950",08 - 12 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-ai-in-project-management
"Artificial Intelligence (AI), Business and the Future of Work",Leveraging Artificial Intelligence to Transform Business Practices and Workforce Efficiency,Dubai,"$5,950",15 - 19 Dec 2025,https://glomacs.com/training-course/ai-business-and-the-future-of-work
Introduction to Artificial Intelligence (AI) in Human Resource Management (HRM),Transforming Human Resource Management through Artificial Intelligence,Dubai,"$5,950",15 - 19 Dec 2025,https://glomacs.com/training-course/introduction-to-artificial-intelligence-ai-in-human-resource-management-hrm
The Tech-Savvy Administrator: Incorporating Artificial Intelligence (AI) for Efficiency and Innovation,Enhancing Administrative Roles with Technology and AI-Driven Solutions,Dubai,"$5,950",15 - 19 Dec 2025,https://glomacs.com/training-course/the-tech-savvy-administrator
Artificial Intelligence (AI) for Process Optimization,Use of AI for Data Analysis in Maintenance Management,Barcelona,"$5,950",15 - 19 Dec 2025,https://glomacs.com/training-course/ai-for-process-optimization
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Milan,"$5,950",15 - 19 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-ai-in-procurement-and-supply-chain-management
Artificial Intelligence (AI) in Contract Management,,London,"$5,950",15 - 19 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-ai-and-contract-management
Artificial Intelligence (AI) in Contract and Project Management,Leveraging AI for Optimized Contracting and Project Delivery,London,"$11,900",15 - 26 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-in-contract-and-project-management
"Artificial Intelligence, Sustainable Business Strategy, and the Future of Work",,Dubai,"$11,900",15 - 26 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-sustainable-business-strategy-and-the-future-of-work
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Online,"$3,950",21 - 25 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-ai-in-procurement-and-supply-chain-management
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Riyadh,"$5,950",21 - 25 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-ai-in-procurement-and-supply-chain-management
Artificial Intelligence (AI) for Accounting and Finance Professionals,Harnessing AI to Revolutionize Accounting and Finance,Dubai,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/ai-for-accounting-and-finance-professionals
Artificial Intelligence (AI) for Personalized Customer Experience,Leveraging Artificial Intelligence to Revolutionize Customer Interactions,London,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/ai-for-personalized-customer-experience
Artificial Intelligence (AI) Powered Risk & Fraud Detection,Securing Your Organization's Future: Mastering AI for Advanced Threat Detection and Prevention,London,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/ai-powered-risk-fraud-detection
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,New York,"$6,950",22 - 26 Dec 2025,https://glomacs.com/training-course/hr-master-class-on-the-future-changes-in-human-resources
Artificial Intelligence (AI) for Leaders and Managers,Leveraging Data Analytics for Business,Nice,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-ai-for-leaders-and-managers
Artificial Intelligence (AI) in Banking,"Using AI for Credit Default Prediction, Fraud Detection, and Smart Customer Assistants",Dubai,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-in-banking
Artificial Intelligence in Insurance,Transforming Insurance Automation and Innovation,Dubai,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-in-insurance
Artificial Intelligence (AI) in Project Management,Insight in Action: AI as a Catalyst for Real-Time Project Decision-Making,London,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-ai-in-project-management
Transforming the Workplace and Learning Experiences with AR and VR,Beyond the Screen: Collaborating and Learning in the Age of Immersive Technologies,London,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/transforming-the-workplace-and-learning-experiences-with-ar-and-vr
Certified Artificial Intelligence Practitioner (CAIP),,Dubai,"$6,950",22 - 26 Dec 2025,https://glomacs.com/training-course/certified-artificial-intelligence-practitioner-caip
Artificial Intelligence (AI) in Digital Marketing,Transform Your Strategy with Cutting-Edge Tools,London,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/ai-in-digital-marketing
Artificial Intelligence (AI) in Real Estate Development and Facilities,Leveraging AI for Optimized Development and Management,Dubai,"$5,950",22 - 26 Dec 2025,https://glomacs.com/training-course/artificial-intelligence-in-real-estate-development-and-facilities
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Online,"$3,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/innovations-in-workforce-planning-organizational-development
Hybrid Human-Artificial Intelligence (HHAI),Unleashing Artificial Intelligence and Human Potential for Business Transformation,London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/hybrid-human-artificial-intelligence-hhai
Artificial Intelligence (AI) Essentials for Business,Unlocking the Power of AI to Drive Business Innovation and Growth,Dubai,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/artificial-intelligence-ai-essentials-for-business
Strategic Account Management in the Digital Age,Mastering AI and Digital Tools to Drive Account Success,London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/strategic-account-management-in-the-digital-age
Artificial Intelligence (AI) and Machine Learning,Unlocking the Potential: Artificial Intelligence and Machine Learning Essentials,Dubai,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/artificial-intelligence-and-machine-learning
Artificial Intelligence (AI) for Professionals,The Use of Artificial Intelligence (AI) in Modern and Challenging Times,Dubai,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/artificial-intelligence-for-professionals
Principles and Practices of Artificial Intelligence (AI),Mastering AI: From Theory to Implementation,Amsterdam,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/principles-and-practices-of-artificial-intelligence
Artificial Intelligence (AI) for Leaders and Managers,Leveraging Data Analytics for Business,London,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/artificial-intelligence-ai-for-leaders-and-managers
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Dubai,"$5,950",29 Dec - 02 Jan 2026,https://glomacs.com/training-course/innovations-in-workforce-planning-organizational-development
Artificial Intelligence (AI) for Leaders and Managers,Leveraging Data Analytics for Business,Amsterdam,"$5,950",05 - 09 Jan 2026,https://glomacs.com/training-course/artificial-intelligence-ai-for-leaders-and-managers
Artificial Intelligence (AI) for Leaders and Managers,Leveraging Data Analytics for Business,Madrid,"$5,950",12 - 16 Jan 2026,https://glomacs.com/training-course/artificial-intelligence-ai-for-leaders-and-managers
Artificial Intelligence (AI) for Professionals,The Use of Artificial Intelligence (AI) in Modern and Challenging Times,London,"$5,950",12 - 16 Jan 2026,https://glomacs.com/training-course/artificial-intelligence-for-professionals
Artificial Intelligence (AI) in Land and Surveying,Revolutionizing Land Surveying with AI,Milan,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/artificial-intelligence-in-land-and-surveying
Hybrid Human-Artificial Intelligence (HHAI),Unleashing Artificial Intelligence and Human Potential for Business Transformation,Riyadh,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/hybrid-human-artificial-intelligence-hhai
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,London,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/ai-for-predictive-machine-maintenance
Smart Building Technologies,Innovative Solutions for Optimizing Building Performance and Efficiency,London,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/smart-building-technologies
Artificial Intelligence (AI) for Accounting and Finance Professionals,Harnessing AI to Revolutionize Accounting and Finance,Tokyo,"$6,950",02 - 06 Feb 2026,https://glomacs.com/training-course/ai-for-accounting-and-finance-professionals
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Tokyo,"$6,950",02 - 06 Feb 2026,https://glomacs.com/training-course/artificial-intelligence-ai-in-procurement-and-supply-chain-management
Artificial Intelligence (AI) for Professionals,The Use of Artificial Intelligence (AI) in Modern and Challenging Times,Tokyo,"$6,950",02 - 06 Feb 2026,https://glomacs.com/training-course/artificial-intelligence-for-professionals
Artificial Intelligence (AI) for Leaders and Managers,Leveraging Data Analytics for Business,Tokyo,"$6,950",02 - 06 Feb 2026,https://glomacs.com/training-course/artificial-intelligence-ai-for-leaders-and-managers
Artificial Intelligence (AI) for Process Optimization,Use of AI for Data Analysis in Maintenance Management,Dubai,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/ai-for-process-optimization
Artificial Intelligence (AI) in Urban Planning,AI Technology as a Tool for City Design,New York,"$7,950",02 - 06 Feb 2026,https://glomacs.com/training-course/artificial-intelligence-in-urban-planning
Artificial Intelligence (AI) in Contract Management,,Tokyo,"$6,950",02 - 06 Feb 2026,https://glomacs.com/training-course/artificial-intelligence-ai-and-contract-management
Artificial Intelligence in Insurance,Transforming Insurance Automation and Innovation,Amsterdam,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/artificial-intelligence-in-insurance
Artificial Intelligence (AI) in Contract and Project Management,Leveraging AI for Optimized Contracting and Project Delivery,Tokyo,"$13,900",02 - 13 Feb 2026,https://glomacs.com/training-course/artificial-intelligence-in-contract-and-project-management
Artificial Intelligence (AI) in Real Estate Development and Facilities,Leveraging AI for Optimized Development and Management,Milan,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/artificial-intelligence-in-real-estate-development-and-facilities
Artificial Intelligence (AI) in Contract Management,,Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/artificial-intelligence-ai-and-contract-management
Artificial Intelligence (AI) in Project Management,Insight in Action: AI as a Catalyst for Real-Time Project Decision-Making,Tokyo,"$6,950",09 - 13 Feb 2026,https://glomacs.com/training-course/artificial-intelligence-ai-in-project-management
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/innovations-in-workforce-planning-organizational-development
The Tech-Savvy Administrator: Incorporating Artificial Intelligence (AI) for Efficiency and Innovation,Enhancing Administrative Roles with Technology and AI-Driven Solutions,Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/the-tech-savvy-administrator
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/hr-master-class-on-the-future-changes-in-human-resources
Artificial Intelligence (AI) for Accounting and Finance Professionals,Harnessing AI to Revolutionize Accounting and Finance,London,"$5,950",23 - 27 Feb 2026,https://glomacs.com/training-course/ai-for-accounting-and-finance-professionals
Artificial Intelligence (AI) for Leaders and Managers,Leveraging Data Analytics for Business,London,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/artificial-intelligence-ai-for-leaders-and-managers
Transforming the Workplace and Learning Experiences with AR and VR,Beyond the Screen: Collaborating and Learning in the Age of Immersive Technologies,Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/transforming-the-workplace-and-learning-experiences-with-ar-and-vr
Artificial Intelligence (AI) in Contract Management,,London,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/artificial-intelligence-ai-and-contract-management
Strategic Account Management in the Digital Age,Mastering AI and Digital Tools to Drive Account Success,London,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/strategic-account-management-in-the-digital-age
Artificial Intelligence (AI) for Leaders and Managers,Leveraging Data Analytics for Business,Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/artificial-intelligence-ai-for-leaders-and-managers
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Riyadh,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/innovations-in-workforce-planning-organizational-development
Strategic Account Management in the Digital Age,Mastering AI and Digital Tools to Drive Account Success,Online,"$3,950",23 - 27 Mar 2026,https://glomacs.com/training-course/strategic-account-management-in-the-digital-age
Analytics and Artificial Intelligence (AI) for Strategic Management,Leveraging Analytics & AI for Smarter Decisions,London,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/analytics-and-ai-for-strategic-management
Artificial Intelligence (AI) for Professionals,The Use of Artificial Intelligence (AI) in Modern and Challenging Times,Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/artificial-intelligence-for-professionals
Artificial Intelligence (AI) in Contract and Project Management,Leveraging AI for Optimized Contracting and Project Delivery,London,"$11,900",23 Mar - 03 Apr 2026,https://glomacs.com/training-course/artificial-intelligence-in-contract-and-project-management
Artificial Intelligence (AI) in Project Management,Insight in Action: AI as a Catalyst for Real-Time Project Decision-Making,London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/artificial-intelligence-ai-in-project-management
Artificial Intelligence (AI) Essentials for Business,Unlocking the Power of AI to Drive Business Innovation and Growth,Amsterdam,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/artificial-intelligence-ai-essentials-for-business
Artificial Intelligence (AI) and Machine Learning,Unlocking the Potential: Artificial Intelligence and Machine Learning Essentials,London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/artificial-intelligence-and-machine-learning
Artificial Intelligence (AI) in Banking,"Using AI for Credit Default Prediction, Fraud Detection, and Smart Customer Assistants",London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/artificial-intelligence-in-banking
Digital Transformation in the Energy Sector,"Harnessing Emerging Technologies to Drive Innovation, Efficiency, and Sustainable Growth",London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/digital-transformation-in-the-energy-sector
Hybrid Human-Artificial Intelligence (HHAI),Unleashing Artificial Intelligence and Human Potential for Business Transformation,Online,"$3,950",06 - 10 Apr 2026,https://glomacs.com/training-course/hybrid-human-artificial-intelligence-hhai
The Tech-Savvy Administrator: Incorporating Artificial Intelligence (AI) for Efficiency and Innovation,Enhancing Administrative Roles with Technology and AI-Driven Solutions,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/the-tech-savvy-administrator
Hybrid Human-Artificial Intelligence (HHAI),Unleashing Artificial Intelligence and Human Potential for Business Transformation,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/hybrid-human-artificial-intelligence-hhai
Artificial Intelligence (AI) Essentials for Business,Unlocking the Power of AI to Drive Business Innovation and Growth,Dubai,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/artificial-intelligence-ai-essentials-for-business
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Amsterdam,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/artificial-intelligence-ai-in-procurement-and-supply-chain-management
Artificial Intelligence (AI) for Leaders and Managers,Leveraging Data Analytics for Business,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/artificial-intelligence-ai-for-leaders-and-managers
Mastering Microsoft Copilot for Productivity and Innovation,"Empowering Professionals to Work Smarter, Faster and More Creatively",Dubai,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/mastering-microsoft-copilot-for-productivity-and-innovation
Artificial Intelligence (AI) in Urban Planning,AI Technology as a Tool for City Design,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/artificial-intelligence-in-urban-planning
Artificial Intelligence (AI) in Land and Surveying,Revolutionizing Land Surveying with AI,London,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/artificial-intelligence-in-land-and-surveying
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,Dubai,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/ai-for-predictive-machine-maintenance
Artificial Intelligence (AI) Powered Risk & Fraud Detection,Securing Your Organization's Future: Mastering AI for Advanced Threat Detection and Prevention,Amsterdam,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/ai-powered-risk-fraud-detection
Artificial Intelligence (AI) for Instrumentation Optimization,Bringing your Instrumentation to Higher Levels Through AI,Dubai,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/artificial-intelligence-for-instrumentation-optimization
Transforming the Workplace and Learning Experiences with AR and VR,Beyond the Screen: Collaborating and Learning in the Age of Immersive Technologies,London,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/transforming-the-workplace-and-learning-experiences-with-ar-and-vr
Digital Energy and Optimization,"Data Mining and Artificial Intelligence for Energy Savings, Process Optimization in Industrial and Energy Sector",London,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/digital-energy-and-optimization
Artificial Intelligence (AI) in Contract Management,,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/artificial-intelligence-ai-and-contract-management
