Main_Title,Sub_Title,Venue,Fees,Date
Artificial Intelligence (AI) in Contract Management,N/A,London - UK,"$ 5,950",17 - 21 Aug 2026
Artificial Intelligence (AI) in Contract Management,N/A,Dubai - UAE,"$ 5,950",05 - 09 Oct 2026
Artificial Intelligence (AI) in Contract Management,N/A,Amsterdam - The Netherlands,"$ 5,950",02 - 06 Nov 2026
Artificial Intelligence (AI) in Contract Management,N/A,Dubai - UAE,"$ 5,950",30 Nov - 04 Dec 2026
Artificial Intelligence (AI) in Contract Management,N/A,London - UK,"$ 5,950",14 - 18 Dec 2026
Artificial Intelligence (AI) in Contract Management,N/A,Online,"$ 3,950",20 - 24 Apr 2026
Artificial Intelligence (AI) in Contract Management,N/A,Online,"$ 3,950",05 - 09 Oct 2026
Artificial Intelligence (AI) in Banking,"Using AI for Credit Default Prediction, Fraud Detection, and Smart Customer Assistants",Riyadh - Saudi Arabia,"$ 5,950",03 - 07 Nov 2025
Artificial Intelligence (AI) in Banking,"Using AI for Credit Default Prediction, Fraud Detection, and Smart Customer Assistants",Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
Artificial Intelligence (AI) in Banking,"Using AI for Credit Default Prediction, Fraud Detection, and Smart Customer Assistants",London - UK,"$ 5,950",30 Mar - 03 Apr 2026
Artificial Intelligence (AI) in Banking,"Using AI for Credit Default Prediction, Fraud Detection, and Smart Customer Assistants",Barcelona - Spain,"$ 5,950",27 - 31 Jul 2026
Artificial Intelligence (AI) in Banking,"Using AI for Credit Default Prediction, Fraud Detection, and Smart Customer Assistants",New York - USA,"$ 7,950",31 Aug - 04 Sep 2026
Artificial Intelligence (AI) in Banking,"Using AI for Credit Default Prediction, Fraud Detection, and Smart Customer Assistants",London - UK,"$ 5,950",05 - 09 Oct 2026
Artificial Intelligence (AI) in Banking,"Using AI for Credit Default Prediction, Fraud Detection, and Smart Customer Assistants",Riyadh - Saudi Arabia,"$ 5,950",02 - 06 Nov 2026
Artificial Intelligence (AI) in Banking,"Using AI for Credit Default Prediction, Fraud Detection, and Smart Customer Assistants",Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
Artificial Intelligence (AI) in Banking,"Using AI for Credit Default Prediction, Fraud Detection, and Smart Customer Assistants",Online,"$ 3,950",27 - 31 Jul 2026
Artificial Intelligence (AI) in Banking,"Using AI for Credit Default Prediction, Fraud Detection, and Smart Customer Assistants",Online,"$ 3,950",05 - 09 Oct 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,London - UK,"$ 5,950",03 - 07 Nov 2025
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Dubai - UAE,"$ 5,950",09 - 13 Feb 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Riyadh - Saudi Arabia,"$ 5,950",23 - 27 Mar 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Dubai - UAE,"$ 5,950",03 - 07 Aug 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Dubai - UAE,"$ 5,950",07 - 11 Sep 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,London - UK,"$ 5,950",02 - 06 Nov 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Online,"$ 3,950",29 Dec - 02 Jan 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Online,"$ 3,950",03 - 07 Aug 2026
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Online,"$ 3,950",28 Dec - 01 Jan 2027
Artificial Intelligence (AI) in Digital Marketing,Transform Your Strategy with Cutting-Edge Tools,London - UK,"$ 5,950",03 - 07 Nov 2025
Artificial Intelligence (AI) in Digital Marketing,Transform Your Strategy with Cutting-Edge Tools,London - UK,"$ 5,950",22 - 26 Dec 2025
Artificial Intelligence (AI) in Digital Marketing,Transform Your Strategy with Cutting-Edge Tools,Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
Artificial Intelligence (AI) in Digital Marketing,Transform Your Strategy with Cutting-Edge Tools,London - UK,"$ 5,950",02 - 06 Nov 2026
Artificial Intelligence (AI) for Personalized Customer Experience,Leveraging Artificial Intelligence to Revolutionize Customer Interactions,Milan - Italy,"$ 5,950",03 - 07 Nov 2025
Artificial Intelligence (AI) for Personalized Customer Experience,Leveraging Artificial Intelligence to Revolutionize Customer Interactions,London - UK,"$ 5,950",22 - 26 Dec 2025
Artificial Intelligence (AI) for Personalized Customer Experience,Leveraging Artificial Intelligence to Revolutionize Customer Interactions,London - UK,"$ 5,950",11 - 15 May 2026
Artificial Intelligence (AI) for Personalized Customer Experience,Leveraging Artificial Intelligence to Revolutionize Customer Interactions,Paris - France,"$ 5,950",20 - 24 Jul 2026
Artificial Intelligence (AI) for Personalized Customer Experience,Leveraging Artificial Intelligence to Revolutionize Customer Interactions,Dubai - UAE,"$ 5,950",31 Aug - 04 Sep 2026
Artificial Intelligence (AI) for Personalized Customer Experience,Leveraging Artificial Intelligence to Revolutionize Customer Interactions,Milan - Italy,"$ 5,950",02 - 06 Nov 2026
Artificial Intelligence (AI) for Personalized Customer Experience,Leveraging Artificial Intelligence to Revolutionize Customer Interactions,London - UK,"$ 5,950",21 - 25 Dec 2026
Artificial Intelligence (AI) for Personalized Customer Experience,Leveraging Artificial Intelligence to Revolutionize Customer Interactions,Online,"$ 3,950",03 - 07 Nov 2025
Artificial Intelligence (AI) for Personalized Customer Experience,Leveraging Artificial Intelligence to Revolutionize Customer Interactions,Online,"$ 3,950",11 - 15 May 2026
Artificial Intelligence (AI) for Personalized Customer Experience,Leveraging Artificial Intelligence to Revolutionize Customer Interactions,Online,"$ 3,950",02 - 06 Nov 2026
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,Milan - Italy,"$ 5,950",01 - 05 Dec 2025
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,London - UK,"$ 5,950",02 - 06 Feb 2026
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,Dubai - UAE,"$ 5,950",13 - 17 Apr 2026
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,London - UK,"$ 5,950",20 - 24 Jul 2026
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,Amsterdam - The Netherlands,"$ 5,950",07 - 11 Sep 2026
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,New York - USA,"$ 7,950",05 - 09 Oct 2026
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Artificial Intelligence (AI) for Predictive Machine Maintenance,Unlock the full potential of PdM,Milan - Italy,"$ 5,950",30 Nov - 04 Dec 2026
Digital Energy and Optimization,"Data Mining and Artificial Intelligence for Energy Savings, Process Optimization in Industrial and Energy Sector",Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Digital Energy and Optimization,"Data Mining and Artificial Intelligence for Energy Savings, Process Optimization in Industrial and Energy Sector",London - UK,"$ 5,950",20 - 24 Apr 2026
Digital Energy and Optimization,"Data Mining and Artificial Intelligence for Energy Savings, Process Optimization in Industrial and Energy Sector",Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Digital Energy and Optimization,"Data Mining and Artificial Intelligence for Energy Savings, Process Optimization in Industrial and Energy Sector",Dubai - UAE,"$ 5,950",10 - 14 Aug 2026
Digital Energy and Optimization,"Data Mining and Artificial Intelligence for Energy Savings, Process Optimization in Industrial and Energy Sector",Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Digital Energy and Optimization,"Data Mining and Artificial Intelligence for Energy Savings, Process Optimization in Industrial and Energy Sector",Online,"$ 3,950",03 - 07 Nov 2025
Digital Energy and Optimization,"Data Mining and Artificial Intelligence for Energy Savings, Process Optimization in Industrial and Energy Sector",Online,"$ 3,950",18 - 22 May 2026
Digital Energy and Optimization,"Data Mining and Artificial Intelligence for Energy Savings, Process Optimization in Industrial and Energy Sector",Online,"$ 3,950",02 - 06 Nov 2026
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Riyadh - Saudi Arabia,"$ 5,950",03 - 07 Nov 2025
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Dubai - UAE,"$ 5,950",01 - 05 Dec 2025
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,New York - USA,"$ 6,950",22 - 26 Dec 2025
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Dubai - UAE,"$ 5,950",09 - 13 Feb 2026
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,London - UK,"$ 5,950",18 - 22 May 2026
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Paris - France,"$ 5,950",03 - 07 Aug 2026
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Dubai - UAE,"$ 5,950",19 - 23 Oct 2026
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Riyadh - Saudi Arabia,"$ 5,950",02 - 06 Nov 2026
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Dubai - UAE,"$ 5,950",30 Nov - 04 Dec 2026
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,New York - USA,"$ 7,950",21 - 25 Dec 2026
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Online,"$ 3,950",19 - 23 Oct 2026
Artificial Intelligence (AI) Driven Talent Management,Transform Your HR Strategy with Artificial Intelligence,London - UK,"$ 5,950",10 - 14 Nov 2025
Artificial Intelligence (AI) Driven Talent Management,Transform Your HR Strategy with Artificial Intelligence,Barcelona - Spain,"$ 5,950",08 - 12 Dec 2025
Artificial Intelligence (AI) Driven Talent Management,Transform Your HR Strategy with Artificial Intelligence,Dubai - UAE,"$ 5,950",11 - 15 May 2026
Artificial Intelligence (AI) Driven Talent Management,Transform Your HR Strategy with Artificial Intelligence,London - UK,"$ 5,950",03 - 07 Aug 2026
Artificial Intelligence (AI) Driven Talent Management,Transform Your HR Strategy with Artificial Intelligence,London - UK,"$ 5,950",09 - 13 Nov 2026
Artificial Intelligence (AI) Driven Talent Management,Transform Your HR Strategy with Artificial Intelligence,Barcelona - Spain,"$ 5,950",07 - 11 Dec 2026
Artificial Intelligence (AI) Standards and Risk Management Frameworks (RMF),ISO/IEC AI Standards and NIST AI RMF,Amsterdam - The Netherlands,"$ 5,950",10 - 14 Nov 2025
Artificial Intelligence (AI) Standards and Risk Management Frameworks (RMF),ISO/IEC AI Standards and NIST AI RMF,New York - USA,"$ 6,950",01 - 05 Dec 2025
Artificial Intelligence (AI) Standards and Risk Management Frameworks (RMF),ISO/IEC AI Standards and NIST AI RMF,Barcelona - Spain,"$ 5,950",20 - 24 Apr 2026
Artificial Intelligence (AI) Standards and Risk Management Frameworks (RMF),ISO/IEC AI Standards and NIST AI RMF,Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
Artificial Intelligence (AI) Standards and Risk Management Frameworks (RMF),ISO/IEC AI Standards and NIST AI RMF,London - UK,"$ 5,950",21 - 25 Sep 2026
Artificial Intelligence (AI) Standards and Risk Management Frameworks (RMF),ISO/IEC AI Standards and NIST AI RMF,Amsterdam - The Netherlands,"$ 5,950",09 - 13 Nov 2026
Artificial Intelligence (AI) Standards and Risk Management Frameworks (RMF),ISO/IEC AI Standards and NIST AI RMF,New York - USA,"$ 7,950",30 Nov - 04 Dec 2026
Principles and Practices of Artificial Intelligence (AI),Mastering AI: From Theory to Implementation,Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
Principles and Practices of Artificial Intelligence (AI),Mastering AI: From Theory to Implementation,Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
Principles and Practices of Artificial Intelligence (AI),Mastering AI: From Theory to Implementation,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Principles and Practices of Artificial Intelligence (AI),Mastering AI: From Theory to Implementation,Dubai - UAE,"$ 5,950",27 - 31 Jul 2026
Principles and Practices of Artificial Intelligence (AI),Mastering AI: From Theory to Implementation,Riyadh - Saudi Arabia,"$ 5,950",07 - 11 Sep 2026
Principles and Practices of Artificial Intelligence (AI),Mastering AI: From Theory to Implementation,Dubai - UAE,"$ 5,950",09 - 13 Nov 2026
Principles and Practices of Artificial Intelligence (AI),Mastering AI: From Theory to Implementation,Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
Artificial Intelligence in Contracts & Project Management,Leveraging AI for Optimized Contracting and Project Delivery,Dubai - UAE,"$ 13,900",16 - 27 Nov 2025
