Main_Title,Sub_Title,Venue,Fees,Date,Links
Computing Technology Industry Association (CompTIA) Security+,Transforming Cybersecurity Knowledge into Global Opportunities with CompTIA Security+,London,"$6,950",04 - 08 May 2026,https://glomacs.com/training-course/computing-technology-industry-association-comptia-security
Security Essentials Bootcamp,Mastering Foundational Cybersecurity Principles for Modern Organizations,London,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/security-essentials-bootcamp
Security Essentials Bootcamp,Mastering Foundational Cybersecurity Principles for Modern Organizations,Online,"$3,950",01 - 05 Jun 2026,https://glomacs.com/training-course/security-essentials-bootcamp
"Cybersecurity, Information Governance, Legal Risk Management and Compliance with ISO Records Management Controls",,London,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/cybersecurity-information-governance-legal-risk-management-and-compliance-with-iso-records-management-controls
"Cybersecurity Monitoring, Event Management, and Incident Response in Intelligent Transportation Systems",Protecting and Safeguarding your Assets in a Fully Connected Cyberspace,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/cybersecurity-monitoring-event-management-and-incident-response-in-intelligent-transportation-systems
Big Data Governance: Bad Data or Better Data or Best Data,From Vision to Value for Decision - Making Insights,Dubai,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/big-data-to-decision-making
IED Protection Tools and Cyber Security,Defending Against Attacks on the Power Grid,Dubai,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/ied-protection-tools-and-cyber-security
"Data Governance, Privacy & Integrity in Artificial Intelligence (AI)","Protecting Data Integrity, Security & Compliance in AI-Driven Operations",Dubai,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/data-governance-and-privacy-in-ai-systems
Process Control Cybersecurity,Securing your Oil & Gas Assets,London,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/process-control-cybersecurity
Smart Building Technologies,Innovative Solutions for Optimizing Building Performance and Efficiency,Paris,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/smart-building-technologies
Functional Safety & Cybersecurity,Safeguarding and Protecting People and Resources,Dubai,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/functional-safety-cybersecurity
COBIT 2019 Design and Implementation Course,A Framework for designing and implementing Enterprise Governance of Information and Technology,Dubai,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/cobit-2019-design-and-implementation-course
Cybersecurity Fundamentals for AI-Driven Fraud Detection,Securing Intelligent Systems to Strengthen Fraud Prevention and Digital Trust,London,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/cybersecurity-fundamentals-for-ai-driven-fraud-detection
"Cybersecurity, Information Governance, Legal Risk Management and Compliance with ISO Records Management Controls",,Abu Dhabi,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/cybersecurity-information-governance-legal-risk-management-and-compliance-with-iso-records-management-controls
"Data Governance, Privacy & Integrity in Artificial Intelligence (AI)","Protecting Data Integrity, Security & Compliance in AI-Driven Operations",Lisbon,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/data-governance-and-privacy-in-ai-systems
ISO 27001,"Information Security, Cybersecurity, and Privacy Protection Management Systems",Amsterdam,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/iso-27001
ISO 27001,"Information Security, Cybersecurity, and Privacy Protection Management Systems",Online,"$3,950",03 - 07 Aug 2026,https://glomacs.com/training-course/iso-27001
Executive Leadership in Artificial Intelligence (AI) Systems,"Mastering Data Governance, Privacy, and Technical Architecture",Lisbon,"$11,900",03 - 14 Aug 2026,https://glomacs.com/training-course/executive-leadership-in-ai-systems
Artificial Intelligence (AI) Systems Architecture and Governance,,Lisbon,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/ai-systems-architecture-and-governance
Computing Technology Industry Association (CompTIA) Security+,Transforming Cybersecurity Knowledge into Global Opportunities with CompTIA Security+,London,"$6,950",17 - 21 Aug 2026,https://glomacs.com/training-course/computing-technology-industry-association-comptia-security
IT Service Management,Optimizing IT Services for Business Success,London,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/it-service-management
"Cybersecurity Monitoring, Event Management, and Incident Response in Intelligent Transportation Systems",Protecting and Safeguarding your Assets in a Fully Connected Cyberspace,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/cybersecurity-monitoring-event-management-and-incident-response-in-intelligent-transportation-systems
"Cybersecurity, Information Governance, Legal Risk Management and Compliance with ISO Records Management Controls",,Dubai,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/cybersecurity-information-governance-legal-risk-management-and-compliance-with-iso-records-management-controls
"Data Governance, Privacy & Integrity in Artificial Intelligence (AI)","Protecting Data Integrity, Security & Compliance in AI-Driven Operations",Milan,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/data-governance-and-privacy-in-ai-systems
IED Protection Tools and Cyber Security,Defending Against Attacks on the Power Grid,Dubai,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/ied-protection-tools-and-cyber-security
Process Control Cybersecurity,Securing your Oil & Gas Assets,Dubai,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/process-control-cybersecurity
Security Essentials Bootcamp,Mastering Foundational Cybersecurity Principles for Modern Organizations,London,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/security-essentials-bootcamp
Process Control Cybersecurity,Securing your Oil & Gas Assets,Online,"$3,950",21 - 25 Sep 2026,https://glomacs.com/training-course/process-control-cybersecurity
Smart Building Technologies,Innovative Solutions for Optimizing Building Performance and Efficiency,Amsterdam,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/smart-building-technologies
Cybersecurity Fundamentals for AI-Driven Fraud Detection,Securing Intelligent Systems to Strengthen Fraud Prevention and Digital Trust,Amsterdam,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/cybersecurity-fundamentals-for-ai-driven-fraud-detection
Big Data Governance: Bad Data or Better Data or Best Data,From Vision to Value for Decision - Making Insights,Amsterdam,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/big-data-to-decision-making
Digital and Cybercrime,Managing the Rising Digital Threats,Online,"$3,950",12 - 16 Oct 2026,https://glomacs.com/training-course/digital-and-cybercrime
Certified Information Security Manager (CISM) Exam Preparation Training Course,Providing the Building Blocks to become an Information Security Leader,London,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/certified-information-security-manager-cism-exam-preparation-training-course
Process Control Cybersecurity,Securing your Oil & Gas Assets,London,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/process-control-cybersecurity
Functional Safety & Cybersecurity,Safeguarding and Protecting People and Resources,Dubai,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/functional-safety-cybersecurity
Functional Safety & Cybersecurity,Safeguarding and Protecting People and Resources,Online,"$3,950",02 - 06 Nov 2026,https://glomacs.com/training-course/functional-safety-cybersecurity
Security Essentials Bootcamp,Mastering Foundational Cybersecurity Principles for Modern Organizations,Online,"$3,950",09 - 13 Nov 2026,https://glomacs.com/training-course/security-essentials-bootcamp
Computing Technology Industry Association (CompTIA) Security+,Transforming Cybersecurity Knowledge into Global Opportunities with CompTIA Security+,London,"$6,950",09 - 13 Nov 2026,https://glomacs.com/training-course/computing-technology-industry-association-comptia-security
Computing Technology Industry Association (CompTIA) Security+,Transforming Cybersecurity Knowledge into Global Opportunities with CompTIA Security+,Online,"$3,950",09 - 13 Nov 2026,https://glomacs.com/training-course/computing-technology-industry-association-comptia-security
Security Essentials Bootcamp,Mastering Foundational Cybersecurity Principles for Modern Organizations,Dubai,"$5,950",09 - 13 Nov 2026,https://glomacs.com/training-course/security-essentials-bootcamp
COBIT 2019 Foundation Course,A Framework for the Governance and Management of Enterprise Information and Technology,Dubai,"$4,950",16 - 19 Nov 2026,https://glomacs.com/training-course/cobit-2019-foundation-course
Certified in Risk and Information Systems Control (CRISC) Exam Preparation Training Course,Develop Your Skills in IT Risk Management and Information Systems Control,Dubai,"$5,950",16 - 20 Nov 2026,https://glomacs.com/training-course/certified-in-risk-and-information-systems-control-crisc-exam-preparation-training-course
Certified in Risk and Information Systems Control (CRISC) Exam Preparation Training Course,Develop Your Skills in IT Risk Management and Information Systems Control,Online,"$3,950",16 - 20 Nov 2026,https://glomacs.com/training-course/certified-in-risk-and-information-systems-control-crisc-exam-preparation-training-course
COBIT 2019 Design and Implementation Course,A Framework for designing and implementing Enterprise Governance of Information and Technology,Dubai,"$5,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/cobit-2019-design-and-implementation-course
The Certificate in Information Security Management Principles (CISMP) Exam Preparation Training Course,Helping you Prepare for the CISMP Exam,London,"$5,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/the-certificate-in-information-security-management-principles-cismp-exam-preparation-training-course
"Data Governance, Privacy & Integrity in Artificial Intelligence (AI)","Protecting Data Integrity, Security & Compliance in AI-Driven Operations",Dubai,"$5,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/data-governance-and-privacy-in-ai-systems
IT Service Management,Optimizing IT Services for Business Success,London,"$5,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/it-service-management
Executive Leadership in Artificial Intelligence (AI) Systems,"Mastering Data Governance, Privacy, and Technical Architecture",Dubai,"$11,900",30 Nov - 11 Dec 2026,https://glomacs.com/training-course/executive-leadership-in-ai-systems
Cybersecurity Fundamentals for AI-Driven Fraud Detection,Securing Intelligent Systems to Strengthen Fraud Prevention and Digital Trust,London,"$5,950",07 - 11 Dec 2026,https://glomacs.com/training-course/cybersecurity-fundamentals-for-ai-driven-fraud-detection
Big Data Governance: Bad Data or Better Data or Best Data,From Vision to Value for Decision - Making Insights,Dubai,"$5,950",07 - 11 Dec 2026,https://glomacs.com/training-course/big-data-to-decision-making
Smart Building Technologies,Innovative Solutions for Optimizing Building Performance and Efficiency,Dubai,"$5,950",07 - 11 Dec 2026,https://glomacs.com/training-course/smart-building-technologies
Artificial Intelligence (AI) Systems Architecture and Governance,,Dubai,"$5,950",07 - 11 Dec 2026,https://glomacs.com/training-course/ai-systems-architecture-and-governance
ISO 27001,"Information Security, Cybersecurity, and Privacy Protection Management Systems",Dubai,"$5,950",14 - 18 Dec 2026,https://glomacs.com/training-course/iso-27001
