Main_Title,Sub_Title,Venue,Fees,Date,Links
Certified Anti Money Laundering Specialist – CAMS (Exam Preparatory Course),,Dubai,"$5,950",12 - 16 Jan 2026,https://glomacs.com/training-course/certified-anti-money-laundering-specialist-cams-exam
"Fraud Prevention, Detection and Investigation",The Invisible Enemy,Online,"$3,950",19 - 23 Jan 2026,https://glomacs.com/training-course/fraud-prevention-detection-and-investigation-the-invisible-enemy
Fraud and Forensic Auditing,"Identification, Detection & Prevention",Dubai,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/fraud-and-forensic-auditing
Risk Management: Internal Control & Fraud Prevention,The Keys to Success in our Fast-Changing World,Dubai,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/risk-management-internal-control-fraud-prevention
"Fraud Prevention, Detection and Investigation",The Invisible Enemy,London,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/fraud-prevention-detection-and-investigation-the-invisible-enemy
Anti-Money Laundering (AML) Compliance Masterclass,Protection Against the Risks of Money Laundering and Terrorist Financing,London,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/anti-money-laundering-aml-compliance-masterclass
Anti-Corruption and Anti-Bribery,Strengthening Ethical Standards and Governance Through Advanced Anti-Corruption and Anti-Bribery Strategies,Dubai,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/anti-corruption-and-anti-bribery
Managing Fraud in a Digitized World,"Connected, Dependent and Vulnerable",Dubai,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/managing-fraud-in-a-digitized-world
"Fraud Detection, Tracing and Forensic Examination in the Oil and Gas Industry",Helping you Identify and Reduce Fraud in the Workplace,Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/fraud-detection-tracing-and-forensic-examination-in-the-oil-and-gas-industry
Financial Risk Management,"Reducing Risk, Improving Performance and Profitability",Berlin,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/financial-risk-management-reducing-risk-improving-performance-and-profitability
Predictive Modeling for Financial Fraud,Leveraging Statistical and Machine Learning Models to Anticipate and Prevent Financial Fraud,Dubai,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/predictive-modeling-for-financial-fraud
Artificial Intelligence (AI) Powered Risk & Fraud Detection,Securing Your Organization's Future: Mastering AI for Advanced Threat Detection and Prevention,Amsterdam,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/ai-powered-risk-fraud-detection
Anti-Money Laundering and Financial Crime Workshop,Investigations and Awareness to Improve Due Diligence Capability,Dubai,"$3,950",20 - 22 Apr 2026,https://glomacs.com/training-course/anti-money-laundering-and-financial-crime-workshop-2
"Fraud Detection, Tracing and Forensic Examination in the Oil and Gas Industry",Helping you Identify and Reduce Fraud in the Workplace,London,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/fraud-detection-tracing-and-forensic-examination-in-the-oil-and-gas-industry
"Fraud Detection, Tracing and Forensic Examination in the Oil and Gas Industry",Helping you Identify and Reduce Fraud in the Workplace,Online,"$3,950",20 - 24 Apr 2026,https://glomacs.com/training-course/fraud-detection-tracing-and-forensic-examination-in-the-oil-and-gas-industry
Value for Money Audit,Discovering Techniques in Assessing Effectiveness and Efficiency of Your Organisational Funds,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/value-for-money-audit
Fraud and Forensic Auditing,"Identification, Detection & Prevention",Dubai,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/fraud-and-forensic-auditing
Anti-Money Laundering (AML) Compliance Masterclass,Protection Against the Risks of Money Laundering and Terrorist Financing,Dubai,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/anti-money-laundering-aml-compliance-masterclass
Financial Accounting Certificate,Mastering Core Accounting Principles for Business Success,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/financial-accounting-certificate
Data Mining Techniques for Fraud Analytics,Uncovering Hidden Patterns and Anomalies to Strengthen Fraud Detection Efforts,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/data-mining-techniques-for-fraud-analytics
"Fraud Prevention, Detection and Investigation",The Invisible Enemy,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/fraud-prevention-detection-and-investigation-the-invisible-enemy
Cybersecurity Fundamentals for AI-Driven Fraud Detection,Securing Intelligent Systems to Strengthen Fraud Prevention and Digital Trust,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/cybersecurity-fundamentals-for-ai-driven-fraud-detection
Financial Risk Management,"Reducing Risk, Improving Performance and Profitability",London,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/financial-risk-management-reducing-risk-improving-performance-and-profitability
Financial Risk Management,"Reducing Risk, Improving Performance and Profitability",Online,"$3,950",18 - 22 May 2026,https://glomacs.com/training-course/financial-risk-management-reducing-risk-improving-performance-and-profitability
Advanced Financial Crime Compliance,,Online,"$3,950",18 - 22 May 2026,https://glomacs.com/training-course/advanced-financial-crime-compliance
Fraud and Forensic Auditing,"Identification, Detection & Prevention",Online,"$3,950",01 - 05 Jun 2026,https://glomacs.com/training-course/fraud-and-forensic-auditing
"Fraud Detection, Tracing and Forensic Examination in the Oil and Gas Industry",Helping you Identify and Reduce Fraud in the Workplace,Abu Dhabi,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/fraud-detection-tracing-and-forensic-examination-in-the-oil-and-gas-industry
Fraud and Forensic Auditing,"Identification, Detection & Prevention",Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/fraud-and-forensic-auditing
Certified Anti Money Laundering Specialist – CAMS (Exam Preparatory Course),,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/certified-anti-money-laundering-specialist-cams-exam
Risk Management: Internal Control & Fraud Prevention,The Keys to Success in our Fast-Changing World,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/risk-management-internal-control-fraud-prevention
Anti-Money Laundering (AML) Compliance Masterclass,Protection Against the Risks of Money Laundering and Terrorist Financing,London,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/anti-money-laundering-aml-compliance-masterclass
Value for Money Audit,Discovering Techniques in Assessing Effectiveness and Efficiency of Your Organisational Funds,Kigali,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/value-for-money-audit
Audit Report Writing and Standards Compliance,,Dubai,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/audit-report-writing-and-standards-compliance
Fraud and Forensic Auditing,"Identification, Detection & Prevention",Dubai,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/fraud-and-forensic-auditing
Anti-Corruption and Anti-Bribery,Strengthening Ethical Standards and Governance Through Advanced Anti-Corruption and Anti-Bribery Strategies,London,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/anti-corruption-and-anti-bribery
Cybersecurity Fundamentals for AI-Driven Fraud Detection,Securing Intelligent Systems to Strengthen Fraud Prevention and Digital Trust,London,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/cybersecurity-fundamentals-for-ai-driven-fraud-detection
"Fraud Prevention, Detection and Investigation",The Invisible Enemy,London,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/fraud-prevention-detection-and-investigation-the-invisible-enemy
Certified Anti Money Laundering Specialist – CAMS (Exam Preparatory Course),,London,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/certified-anti-money-laundering-specialist-cams-exam
Financial Risk Management,"Reducing Risk, Improving Performance and Profitability",London,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/financial-risk-management-reducing-risk-improving-performance-and-profitability
Predictive Modeling for Financial Fraud,Leveraging Statistical and Machine Learning Models to Anticipate and Prevent Financial Fraud,London,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/predictive-modeling-for-financial-fraud
Risk Management: Internal Control & Fraud Prevention,The Keys to Success in our Fast-Changing World,Paris,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/risk-management-internal-control-fraud-prevention
Artificial Intelligence (AI) Powered Risk & Fraud Detection,Securing Your Organization's Future: Mastering AI for Advanced Threat Detection and Prevention,Dubai,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/ai-powered-risk-fraud-detection
QMS Audit and IFRS for Oil & Gas Industry,The Complete Guide to Auditing both Quality Management & Financial Standards in Oil & Gas,Dubai,"$11,900",27 Jul - 07 Aug 2026,https://glomacs.com/training-course/qms-audit-and-ifrs-for-oil-gas-industry
"Fraud Detection, Tracing and Forensic Examination in the Oil and Gas Industry",Helping you Identify and Reduce Fraud in the Workplace,Dubai,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/fraud-detection-tracing-and-forensic-examination-in-the-oil-and-gas-industry
Financial Accounting Certificate,Mastering Core Accounting Principles for Business Success,London,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/financial-accounting-certificate
Risk Management: Internal Control & Fraud Prevention,The Keys to Success in our Fast-Changing World,Dubai,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/risk-management-internal-control-fraud-prevention
Data Mining Techniques for Fraud Analytics,Uncovering Hidden Patterns and Anomalies to Strengthen Fraud Detection Efforts,Dubai,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/data-mining-techniques-for-fraud-analytics
Internal Control & Fraud Prevention,Keeping Fraud Away and Saving Your Business,Dubai,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/internal-control-fraud-prevention
Managing Fraud in a Digitized World,"Connected, Dependent and Vulnerable",Dubai,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/managing-fraud-in-a-digitized-world
Internal Control Frameworks: COSO and Beyond,,Dubai,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/internal-control-frameworks-coso-and-beyond
Value for Money Audit,Discovering Techniques in Assessing Effectiveness and Efficiency of Your Organisational Funds,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/value-for-money-audit
IIA Code of Ethics: Practical Application,,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/iia-code-of-ethics-practical-application
Certified Anti Money Laundering Specialist – CAMS (Exam Preparatory Course),,Barcelona,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/certified-anti-money-laundering-specialist-cams-exam
Financial Risk Management,"Reducing Risk, Improving Performance and Profitability",Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/financial-risk-management-reducing-risk-improving-performance-and-profitability
Anti-Money Laundering (AML) Compliance Masterclass,Protection Against the Risks of Money Laundering and Terrorist Financing,Dubai,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/anti-money-laundering-aml-compliance-masterclass
Fraud and Forensic Auditing,"Identification, Detection & Prevention",Abu Dhabi,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/fraud-and-forensic-auditing
Fraud and Forensic Auditing,"Identification, Detection & Prevention",London,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/fraud-and-forensic-auditing
The 5-Day Mini MBA in Financial Crimes,,London,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/the-5-day-mini-mba-in-financial-crimes
Fraud and Forensic Auditing,"Identification, Detection & Prevention",Dubai,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/fraud-and-forensic-auditing
Fraud and Forensic Auditing,"Identification, Detection & Prevention",Online,"$3,950",21 - 25 Sep 2026,https://glomacs.com/training-course/fraud-and-forensic-auditing
"Fraud Prevention, Detection and Investigation",The Invisible Enemy,Dubai,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/fraud-prevention-detection-and-investigation-the-invisible-enemy
Artificial Intelligence (AI) Powered Risk & Fraud Detection,Securing Your Organization's Future: Mastering AI for Advanced Threat Detection and Prevention,Paris,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/ai-powered-risk-fraud-detection
Cybersecurity Fundamentals for AI-Driven Fraud Detection,Securing Intelligent Systems to Strengthen Fraud Prevention and Digital Trust,Amsterdam,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/cybersecurity-fundamentals-for-ai-driven-fraud-detection
Financial Crime and Intelligence Analysis,The Effective Use of Financial Intelligence Against Money Laundering and Financial Crime,Online,"$3,950",05 - 09 Oct 2026,https://glomacs.com/training-course/financial-crime-and-intelligence-analysis
Data Mining Techniques for Fraud Analytics,Uncovering Hidden Patterns and Anomalies to Strengthen Fraud Detection Efforts,Amsterdam,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/data-mining-techniques-for-fraud-analytics
"Fraud Detection, Tracing and Forensic Examination in the Oil and Gas Industry",Helping you Identify and Reduce Fraud in the Workplace,London,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/fraud-detection-tracing-and-forensic-examination-in-the-oil-and-gas-industry
Risk Management: Internal Control & Fraud Prevention,The Keys to Success in our Fast-Changing World,Singapore City,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/risk-management-internal-control-fraud-prevention
Advanced Financial Crime Compliance,,Online,"$3,950",12 - 16 Oct 2026,https://glomacs.com/training-course/advanced-financial-crime-compliance
Predictive Modeling for Financial Fraud,Leveraging Statistical and Machine Learning Models to Anticipate and Prevent Financial Fraud,Amsterdam,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/predictive-modeling-for-financial-fraud
Financial Crime Prevention and Investigation,"Equipping Professionals to Detect, Prevent, and Investigate Financial Crimes with Precision",Online,"$3,950",19 - 23 Oct 2026,https://glomacs.com/training-course/financial-crime-prevention-and-investigation
"Fraud Prevention, Detection and Investigation",The Invisible Enemy,London,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/fraud-prevention-detection-and-investigation-the-invisible-enemy
Value for Money Audit,Discovering Techniques in Assessing Effectiveness and Efficiency of Your Organisational Funds,London,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/value-for-money-audit
QMS Audit and IFRS for Oil & Gas Industry,The Complete Guide to Auditing both Quality Management & Financial Standards in Oil & Gas,Online,"$7,900",02 - 13 Nov 2026,https://glomacs.com/training-course/qms-audit-and-ifrs-for-oil-gas-industry
QMS Audit and IFRS for Oil & Gas Industry,The Complete Guide to Auditing both Quality Management & Financial Standards in Oil & Gas,Dubai,"$11,900",02 - 13 Nov 2026,https://glomacs.com/training-course/qms-audit-and-ifrs-for-oil-gas-industry
Financial Risk Management,"Reducing Risk, Improving Performance and Profitability",Dubai,"$5,950",09 - 13 Nov 2026,https://glomacs.com/training-course/financial-risk-management-reducing-risk-improving-performance-and-profitability
Anti-Money Laundering (AML) Compliance Masterclass,Protection Against the Risks of Money Laundering and Terrorist Financing,London,"$5,950",09 - 13 Nov 2026,https://glomacs.com/training-course/anti-money-laundering-aml-compliance-masterclass
Risk Management: Internal Control & Fraud Prevention,The Keys to Success in our Fast-Changing World,Abu Dhabi,"$5,950",09 - 13 Nov 2026,https://glomacs.com/training-course/risk-management-internal-control-fraud-prevention
Fraud and Forensic Auditing,"Identification, Detection & Prevention",Dubai,"$5,950",09 - 13 Nov 2026,https://glomacs.com/training-course/fraud-and-forensic-auditing
Financial Accounting Certificate,Mastering Core Accounting Principles for Business Success,Paris,"$5,950",09 - 13 Nov 2026,https://glomacs.com/training-course/financial-accounting-certificate
Anti-Money Laundering (AML) Compliance Masterclass,Protection Against the Risks of Money Laundering and Terrorist Financing,Online,"$3,950",09 - 13 Nov 2026,https://glomacs.com/training-course/anti-money-laundering-aml-compliance-masterclass
Certified Anti Money Laundering Specialist – CAMS (Exam Preparatory Course),,Dubai,"$5,950",09 - 13 Nov 2026,https://glomacs.com/training-course/certified-anti-money-laundering-specialist-cams-exam
Anti-Corruption and Anti-Bribery,Strengthening Ethical Standards and Governance Through Advanced Anti-Corruption and Anti-Bribery Strategies,Dubai,"$5,950",16 - 20 Nov 2026,https://glomacs.com/training-course/anti-corruption-and-anti-bribery
Artificial Intelligence (AI) Powered Risk & Fraud Detection,Securing Your Organization's Future: Mastering AI for Advanced Threat Detection and Prevention,Riyadh,"$5,950",16 - 20 Nov 2026,https://glomacs.com/training-course/ai-powered-risk-fraud-detection
Certified Anti Money Laundering Specialist – CAMS (Exam Preparatory Course),,Dubai,"$5,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/certified-anti-money-laundering-specialist-cams-exam
Predictive Modeling for Financial Fraud,Leveraging Statistical and Machine Learning Models to Anticipate and Prevent Financial Fraud,London,"$5,950",30 Nov - 04 Dec 2026,https://glomacs.com/training-course/predictive-modeling-for-financial-fraud
Internal Control & Fraud Prevention,Keeping Fraud Away and Saving Your Business,Dubai,"$5,950",07 - 11 Dec 2026,https://glomacs.com/training-course/internal-control-fraud-prevention
Value for Money Audit,Discovering Techniques in Assessing Effectiveness and Efficiency of Your Organisational Funds,Dubai,"$5,950",07 - 11 Dec 2026,https://glomacs.com/training-course/value-for-money-audit
Cybersecurity Fundamentals for AI-Driven Fraud Detection,Securing Intelligent Systems to Strengthen Fraud Prevention and Digital Trust,London,"$5,950",07 - 11 Dec 2026,https://glomacs.com/training-course/cybersecurity-fundamentals-for-ai-driven-fraud-detection
Anti-Money Laundering and Financial Crime Workshop,Investigations and Awareness to Improve Due Diligence Capability,Dubai,"$3,950",14 - 16 Dec 2026,https://glomacs.com/training-course/anti-money-laundering-and-financial-crime-workshop-2
Data Mining Techniques for Fraud Analytics,Uncovering Hidden Patterns and Anomalies to Strengthen Fraud Detection Efforts,London,"$5,950",14 - 18 Dec 2026,https://glomacs.com/training-course/data-mining-techniques-for-fraud-analytics
Managing Fraud in a Digitized World,"Connected, Dependent and Vulnerable",London,"$5,950",14 - 18 Dec 2026,https://glomacs.com/training-course/managing-fraud-in-a-digitized-world
Managing Fraud in a Digitized World,"Connected, Dependent and Vulnerable",Online,"$3,950",14 - 18 Dec 2026,https://glomacs.com/training-course/managing-fraud-in-a-digitized-world
Financial Crime Prevention and Investigation,"Equipping Professionals to Detect, Prevent, and Investigate Financial Crimes with Precision",Online,"$3,950",14 - 18 Dec 2026,https://glomacs.com/training-course/financial-crime-prevention-and-investigation
Risk Management: Internal Control & Fraud Prevention,The Keys to Success in our Fast-Changing World,London,"$5,950",14 - 18 Dec 2026,https://glomacs.com/training-course/risk-management-internal-control-fraud-prevention
Financial Accounting Certificate,Mastering Core Accounting Principles for Business Success,Dubai,"$5,950",14 - 18 Dec 2026,https://glomacs.com/training-course/financial-accounting-certificate
QMS Audit and IFRS for Oil & Gas Industry,The Complete Guide to Auditing both Quality Management & Financial Standards in Oil & Gas,London,"$11,900",14 - 25 Dec 2026,https://glomacs.com/training-course/qms-audit-and-ifrs-for-oil-gas-industry
Anti-Money Laundering (AML) Compliance Masterclass,Protection Against the Risks of Money Laundering and Terrorist Financing,Amsterdam,"$5,950",21 - 25 Dec 2026,https://glomacs.com/training-course/anti-money-laundering-aml-compliance-masterclass
"Fraud Prevention, Detection and Investigation",The Invisible Enemy,London,"$5,950",21 - 25 Dec 2026,https://glomacs.com/training-course/fraud-prevention-detection-and-investigation-the-invisible-enemy
Artificial Intelligence (AI) Powered Risk & Fraud Detection,Securing Your Organization's Future: Mastering AI for Advanced Threat Detection and Prevention,London,"$5,950",21 - 25 Dec 2026,https://glomacs.com/training-course/ai-powered-risk-fraud-detection
"Fraud Prevention, Detection and Investigation",The Invisible Enemy,Online,"$3,950",21 - 25 Dec 2026,https://glomacs.com/training-course/fraud-prevention-detection-and-investigation-the-invisible-enemy
Financial Risk Management,"Reducing Risk, Improving Performance and Profitability",London,"$5,950",28 Dec - 01 Jan 2027,https://glomacs.com/training-course/financial-risk-management-reducing-risk-improving-performance-and-profitability
